HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_NM::VARCHAR~&~	~&~RC_CD::VARCHAR~&~	~&~ORG_PHYS_CMP_CD::VARCHAR~&~	~&~ORG_TYP_CD::VARCHAR~&~	~&~ORG_DFLT_ACCT_NBR::VARCHAR~&~	~&~ORG_LN1_ADDR::VARCHAR~&~	~&~ORG_LN2_ADDR::VARCHAR~&~	~&~ORG_CITY_NM::VARCHAR~&~	~&~ORG_STATE_CD::VARCHAR~&~	~&~ORG_ZIP_CD::VARCHAR~&~	~&~ORG_CNTRY_CD::VARCHAR~&~	~&~ORG_BEGIN_DT::TIMESTAMP~&~	~&~ORG_END_DT::TIMESTAMP~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ORG_CD::VARCHAR~&~	~&~ORG_ACTIVE_CD::VARCHAR~&~	~&~ORG_IN_FP_CD::VARCHAR~&~	~&~ORG_PLNT_ACCT_NBR::VARCHAR~&~	~&~CMP_PLNT_ACCT_NBR::VARCHAR~&~	~&~ORG_PLNT_COA_CD::VARCHAR~&~	~&~CMP_PLNT_COA_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BA'~&~	~&~'BRDR'~&~	~&~'014F3DAF7578A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4075208273'~&~	~&~'BRISCOE QUAD DINING ROOM'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6032529'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209903290000000000'~&~	~&~'200210150000000000'~&~	~&~'BA'~&~	~&~'CAFE'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9532529'~&~	~&~'9532529'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BRER'~&~	~&~'014F3DAF7579A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3570803537'~&~	~&~'BRISCOE QUAD EQUIP REPL'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'9243250'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209408010000000000'~&~	~&~'209802110000000000'~&~	~&~'BA'~&~	~&~'HALL'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9532500'~&~	~&~'9532500'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BRFD'~&~	~&~'014F3DAF757AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'RPAS CENTRAL FOOD PROD AT BRISCOE'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030000'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209802060000000000'~&~	~&~'200307030000000000'~&~	~&~'BA'~&~	~&~'CNFD'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9542505'~&~	~&~'9542505'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BRSB'~&~	~&~'014F3DAF757BA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3570803537'~&~	~&~'BRISCOE SNACK BAR'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6032530'~&~	~&~'80L N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209603190000000000'~&~	~&~'209802090000000000'~&~	~&~'BA'~&~	~&~'CAFE'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9532500'~&~	~&~'9532500'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BRSH'~&~	~&~'014F3DAF757CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'BRISCOE QUAD RESIDENCE'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6032528'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209903290000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'HOUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9532528'~&~	~&~'9532528'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BUDG'~&~	~&~'014F3DAF757DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2802202597'~&~	~&~'BUDGET ~ FISCAL AFFAIRS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'6020000'~&~	~&~'BRYAN 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520080'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BUFE'~&~	~&~'014F3DAF757EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4075208273'~&~	~&~'RPAS DINING SRVS CAFETERIA OPERATIONS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030534'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209802060000000000'~&~	~&~'200004280000000000'~&~	~&~'BA'~&~	~&~'CAFE'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BUSS'~&~	~&~'014F3DAF757FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5598104606'~&~	~&~'CAMPUS BUS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'T'~&~	~&~'6042300'~&~	~&~'120 W.  GRIMES LANE'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209704240000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'TRAN'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9542300'~&~	~&~'9542300'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'BWAC'~&~	~&~'014F3DAF7580A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'RPAS BRISCOE WELLNESS CENTER'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6047502'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209802060000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'ACAC'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9547502'~&~	~&~'9547502'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CAFE'~&~	~&~'014F3DAF7581A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3570803537'~&~	~&~'DINING HALLS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6030534'~&~	~&~'80L N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209502210000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'HALL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530400'~&~	~&~'9530400'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CAGE'~&~	~&~'014F3DAF7582A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'RPAS CENTRAL ADMINISTRATION'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030000'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209802060000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'CENT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530000'~&~	~&~'9530000'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CAMD'~&~	~&~'014F3DAF7583A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4640605151'~&~	~&~'CAMPUS DIVISION'~&~	~&~'82'~&~	~&~'BL'~&~	~&~'O'~&~	~&~NULL~&~	~&~'SERVICE'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'PHYP'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9526000'~&~	~&~'9520000'~&~	~&~'BA'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CARD'~&~	~&~'014F3DAF7584A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'CARD SERVICES'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'S'~&~	~&~'6025300'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200111060000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'ACSS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9526200'~&~	~&~'9526200'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CARS'~&~	~&~'014F3DAF7585A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5253907165'~&~	~&~'HALLS PARKING OPERATIONS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6039600'~&~	~&~'80L N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209603190000000000'~&~	~&~'209802110000000000'~&~	~&~'BA'~&~	~&~'MISC'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9539600'~&~	~&~'9539600'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CCCC'~&~	~&~'014F3DAF8163A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'CENTRAL ADMINISTRATION'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030000'~&~	~&~'801 N. JORDAN AVE.'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200401120000000000'~&~	~&~'200401120000000000'~&~	~&~'BA'~&~	~&~'CAGE'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9530000'~&~	~&~'9530000'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CENT'~&~	~&~'014F3DAF7586A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'RPAS CENTRAL SUPPORT'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030000'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200207150000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'RPAS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530004'~&~	~&~'9530004'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CLER'~&~	~&~'014F3DAF7587A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'2802202597'~&~	~&~'CLEARING ACCOUNTS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6840010'~&~	~&~'BRYAN 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200208300000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520080'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CLSH'~&~	~&~'014F3DAF7588A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4075208273'~&~	~&~'RALPH L COLLINS CENTER'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030551'~&~	~&~'801 N. JORDAN AVE.'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200004070000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'HOUS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CMIC'~&~	~&~'014F3DAF7589A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'MICROGRAPHICS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6042704'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~'200108100000000000'~&~	~&~'BA'~&~	~&~'CODS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9542704'~&~	~&~'9520000'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CMOR'~&~	~&~'014F3DAF758AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'COPIES AND MORE'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6042702'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~'200108100000000000'~&~	~&~'BA'~&~	~&~'CODS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9542702'~&~	~&~'9520000'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CMST'~&~	~&~'014F3DAF758BA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1224705693'~&~	~&~'CHEMISTRY SCIENTIFIC STORES'~&~	~&~'04'~&~	~&~'BL'~&~	~&~'O'~&~	~&~NULL~&~	~&~'CHEMISTRY 111'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~'200010310000000000'~&~	~&~'BL'~&~	~&~'CHEM'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9520004'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CNFD'~&~	~&~'014F3DAF758CA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4075208273'~&~	~&~'RPAS CENTRAL FOOD PRODUCTION'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6042500'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209802060000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'RPAS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CNFS'~&~	~&~'014F3DAF80B0A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'RPAS CONFERENCES'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030055'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200207010000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'CAGE'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530035'~&~	~&~'9530035'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COBR'~&~	~&~'014F3DAF758DA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3570803537'~&~	~&~'HALLS OERATING BLDG REPAIR'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'9243051'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209408010000000000'~&~	~&~'200004070000000000'~&~	~&~'BA'~&~	~&~'HALL'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9530500'~&~	~&~'9530500'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CODR'~&~	~&~'014F3DAF758EA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'EDMONSON DINING HALL'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030552'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209903290000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'CAFE'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530552'~&~	~&~'9530552'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CODS'~&~	~&~'014F3DAF758FA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'COPY AND DUPLICATING SERVICES'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'P'~&~	~&~'6042701'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200109040000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'BKST'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9500001'~&~	~&~'9500001'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COER'~&~	~&~'014F3DAF7590A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3570803537'~&~	~&~'HALLS OERATING EQUIP REPL'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'9243050'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209408010000000000'~&~	~&~'209802110000000000'~&~	~&~'BA'~&~	~&~'HALL'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9530500'~&~	~&~'9530500'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COIN'~&~	~&~'014F3DAF7591A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'COPY-COIN OPERATION'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6042701'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200111060000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'AXOP'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9542700'~&~	~&~'9520000'~&~	~&~'BA'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COLL'~&~	~&~'014F3DAF7592A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1731109684'~&~	~&~'MRC LIVING LEARNING CENTER'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030554'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209408010000000000'~&~	~&~'209802110000000000'~&~	~&~'BA'~&~	~&~'MISC'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9530500'~&~	~&~'9530500'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COMM'~&~	~&~'014F3DAF7593A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'4052406505'~&~	~&~'COMMUNICATION SERVICES'~&~	~&~'66'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6621010'~&~	~&~'2711 E. 10TH STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BCTS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9520080'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CONF'~&~	~&~'014F3DAF7594A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'1701107778'~&~	~&~'CONFERENCE CENTER'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'E'~&~	~&~'6042612'~&~	~&~'BRYAN 100'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200207220000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'AXOP'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9542600'~&~	~&~'9520000'~&~	~&~'BA'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COPR'~&~	~&~'014F3DAF7595A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'COMMUNITY INTIIATIVE PROGRAMS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6047500'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209810300000000000'~&~	~&~'200303200000000000'~&~	~&~'BA'~&~	~&~'PRGE'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9547500'~&~	~&~'9547500'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COPY'~&~	~&~'014F3DAF7596A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'COPY SERVICES'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6042700'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'200111060000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'CODS'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9542700'~&~	~&~'9542700'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'COSH'~&~	~&~'014F3DAF7597A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'COLLINS CENTER'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'6030551'~&~	~&~'801 N JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209903290000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'CLSH'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530551'~&~	~&~'9530551'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CPUB'~&~	~&~'014F3DAF7598A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'CUSTOM PUBLISHING'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6042705'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209307010000000000'~&~	~&~'200108100000000000'~&~	~&~'BA'~&~	~&~'CODS'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9542705'~&~	~&~'9520000'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CSER'~&~	~&~'014F3DAF7599A448E043814FD28EA448'~&~	~&~'1'~&~	~&~'5653408083'~&~	~&~'COPY SERVICES'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6622503'~&~	~&~'10TH ~ BYPASS'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209503020000000000'~&~	~&~'209610210000000000'~&~	~&~'BL'~&~	~&~'AXSV'~&~	~&~'N'~&~	~&~'N'~&~	~&~'9520080'~&~	~&~'9520000'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'CUGE'~&~	~&~'014F3DAF759AA448E043814FD28EA448'~&~	~&~'1'~&~	~&~'3584609748'~&~	~&~'RPAS ENVIRONMENTAL OPERATIONS'~&~	~&~'80'~&~	~&~'BL'~&~	~&~'O'~&~	~&~'6030004'~&~	~&~'801 N. JORDAN'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~'209909300000000000'~&~	~&~NULL~&~	~&~'BA'~&~	~&~'MANT'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'9530004'~&~	~&~'9530004'~&~	~&~'BA'~&~	~&~'BA'~&~	~&~]RECORD
