HEADER[~&~	~&~CA_ICR_ACCT_GNRTD_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_FIN_ACCT_NBR::VARCHAR~&~	~&~ACLN_PCT::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'10099'~&~	~&~'AF204E1BF2429BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031415'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10100'~&~	~&~'AF204E1BF2439BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031416'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10101'~&~	~&~'AF204E1BF2449BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031417'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10102'~&~	~&~'AF204E1BF2459BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031418'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10103'~&~	~&~'AF204E1BF2469BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031419'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10104'~&~	~&~'AF204E1BF2479BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031420'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10105'~&~	~&~'AF204E1BF2489BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031421'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10106'~&~	~&~'AF204E1BF2499BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031422'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10107'~&~	~&~'AF204E1BF24A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031423'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10108'~&~	~&~'AF204E1BF24B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031424'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10109'~&~	~&~'AF204E1BF24C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031425'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10110'~&~	~&~'AF204E1BF24D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031426'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10111'~&~	~&~'AF204E1BF24E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031427'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10112'~&~	~&~'AF204E1BF24F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031428'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10113'~&~	~&~'AF204E1BF2509BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031429'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10114'~&~	~&~'AF204E1BF2519BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031430'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10115'~&~	~&~'AF204E1BF2529BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031431'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10116'~&~	~&~'AF204E1BF2539BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031432'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10117'~&~	~&~'AF204E1BF2549BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031433'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10118'~&~	~&~'AF204E1BF2559BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031434'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10119'~&~	~&~'AF204E1BF2569BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031435'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10120'~&~	~&~'AF204E1BF2579BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031436'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10121'~&~	~&~'AF204E1BF2589BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024711'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10122'~&~	~&~'AF204E1BF2599BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024712'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10123'~&~	~&~'AF204E1BF25A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024713'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10124'~&~	~&~'AF204E1BF25B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024714'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10125'~&~	~&~'AF204E1BF25C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024715'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10126'~&~	~&~'AF204E1BF25D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024716'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10127'~&~	~&~'AF204E1BF25E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024717'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10128'~&~	~&~'AF204E1BF25F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024718'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10129'~&~	~&~'AF204E1BF2609BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024719'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10130'~&~	~&~'AF204E1BF2619BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024720'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10131'~&~	~&~'AF204E1BF2629BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024721'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10132'~&~	~&~'AF204E1BF2639BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024723'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10133'~&~	~&~'AF204E1BF2649BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024724'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10134'~&~	~&~'AF204E1BF2659BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031300'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10135'~&~	~&~'AF204E1BF2669BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031301'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10136'~&~	~&~'AF204E1BF2679BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031401'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10137'~&~	~&~'AF204E1BF2689BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031402'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10138'~&~	~&~'AF204E1BF2699BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031403'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10139'~&~	~&~'AF204E1BF26A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031404'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10140'~&~	~&~'AF204E1BF26B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031405'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10141'~&~	~&~'AF204E1BF26C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031406'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10142'~&~	~&~'AF204E1BF26D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031407'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10143'~&~	~&~'AF204E1BF26E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031408'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10144'~&~	~&~'AF204E1BF26F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031409'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10145'~&~	~&~'AF204E1BF2709BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031410'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10146'~&~	~&~'AF204E1BF2719BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4031411'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10147'~&~	~&~'AF204E1BF2729BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024300'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10148'~&~	~&~'AF204E1BF2739BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024301'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10149'~&~	~&~'AF204E1BF2749BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024302'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10150'~&~	~&~'AF204E1BF2759BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4024400'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10151'~&~	~&~'AF204E1BF2769BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124633'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10152'~&~	~&~'AF204E1BF2779BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124634'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10153'~&~	~&~'AF204E1BF2789BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124635'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10154'~&~	~&~'AF204E1BF2799BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124636'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10155'~&~	~&~'AF204E1BF27A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124638'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10156'~&~	~&~'AF204E1BF27B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124639'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10157'~&~	~&~'AF204E1BF27C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124640'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10158'~&~	~&~'AF204E1BF27D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124641'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10159'~&~	~&~'AF204E1BF27E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124643'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10160'~&~	~&~'AF204E1BF27F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124644'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10161'~&~	~&~'AF204E1BF2809BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124645'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10162'~&~	~&~'AF204E1BF2819BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124646'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10163'~&~	~&~'AF204E1BF2829BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124647'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10164'~&~	~&~'AF204E1BF2839BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124649'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10165'~&~	~&~'AF204E1BF2849BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124650'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10166'~&~	~&~'AF204E1BF2859BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124701'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10167'~&~	~&~'AF204E1BF2869BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124702'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10168'~&~	~&~'AF204E1BF2879BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124703'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10169'~&~	~&~'AF204E1BF2889BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124704'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10170'~&~	~&~'AF204E1BF2899BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124705'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10171'~&~	~&~'AF204E1BF28A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124706'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10172'~&~	~&~'AF204E1BF28B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124707'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10173'~&~	~&~'AF204E1BF28C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124708'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10174'~&~	~&~'AF204E1BF28D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124709'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10175'~&~	~&~'AF204E1BF28E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124710'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10176'~&~	~&~'AF204E1BF28F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124711'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10177'~&~	~&~'AF204E1BF2909BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124712'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10178'~&~	~&~'AF204E1BF2919BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124713'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10179'~&~	~&~'AF204E1BF2929BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124714'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10180'~&~	~&~'AF204E1BF2939BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124715'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10181'~&~	~&~'AF204E1BF2949BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124716'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10182'~&~	~&~'AF204E1BF2959BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124717'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10183'~&~	~&~'AF204E1BF2969BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124718'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10184'~&~	~&~'AF204E1BF2979BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124719'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10185'~&~	~&~'AF204E1BF2989BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124720'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10186'~&~	~&~'AF204E1BF2999BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124721'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10187'~&~	~&~'AF204E1BF29A9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124722'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10188'~&~	~&~'AF204E1BF29B9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124723'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10189'~&~	~&~'AF204E1BF29C9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124724'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10190'~&~	~&~'AF204E1BF29D9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124725'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10191'~&~	~&~'AF204E1BF29E9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124726'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10192'~&~	~&~'AF204E1BF29F9BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124727'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10193'~&~	~&~'AF204E1BF2A09BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124728'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10194'~&~	~&~'AF204E1BF2A19BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124729'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10195'~&~	~&~'AF204E1BF2A29BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124730'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10196'~&~	~&~'AF204E1BF2A39BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124731'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10197'~&~	~&~'AF204E1BF2A49BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124732'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10198'~&~	~&~'AF204E1BF2A59BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124733'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'10199'~&~	~&~'AF204E1BF2A69BC4E040007F0100096E'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'4124734'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'100'~&~	~&~'Y'~&~	~&~]RECORD
