HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACCOUNT_NM::VARCHAR~&~	~&~ACCT_FSC_OFC_UID::VARCHAR~&~	~&~ACCT_SPVSR_UNVL_ID::VARCHAR~&~	~&~ACCT_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ACCT_TYP_CD::VARCHAR~&~	~&~ACCT_PHYS_CMP_CD::VARCHAR~&~	~&~SUB_FUND_GRP_CD::VARCHAR~&~	~&~ACCT_FRNG_BNFT_CD::VARCHAR~&~	~&~FIN_HGH_ED_FUNC_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_DT::TIMESTAMP~&~	~&~ACCT_CITY_NM::VARCHAR~&~	~&~ACCT_STATE_CD::VARCHAR~&~	~&~ACCT_STREET_ADDR::VARCHAR~&~	~&~ACCT_ZIP_CD::VARCHAR~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ACCT_NBR::VARCHAR~&~	~&~ACCT_CREATE_DT::TIMESTAMP~&~	~&~ACCT_EFFECT_DT::TIMESTAMP~&~	~&~ACCT_EXPIRATION_DT::TIMESTAMP~&~	~&~CONT_FIN_COA_CD::VARCHAR~&~	~&~CONT_ACCOUNT_NBR::VARCHAR~&~	~&~ENDOW_FIN_COA_CD::VARCHAR~&~	~&~ENDOW_ACCOUNT_NBR::VARCHAR~&~	~&~CONTR_CTRL_FCOA_CD::VARCHAR~&~	~&~CONTR_CTRLACCT_NBR::VARCHAR~&~	~&~INCOME_FIN_COA_CD::VARCHAR~&~	~&~INCOME_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_ICR_TYP_CD::VARCHAR~&~	~&~AC_CSTM_ICREXCL_CD::VARCHAR~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_IN_FP_CD::VARCHAR~&~	~&~BDGT_REC_LVL_CD::VARCHAR~&~	~&~ACCT_SF_CD::VARCHAR~&~	~&~ACCT_PND_SF_CD::VARCHAR~&~	~&~FIN_EXT_ENC_SF_CD::VARCHAR~&~	~&~FIN_INT_ENC_SF_CD::VARCHAR~&~	~&~FIN_PRE_ENC_SF_CD::VARCHAR~&~	~&~FIN_OBJ_PRSCTRL_CD::VARCHAR~&~	~&~CG_CFDA_NBR::VARCHAR~&~	~&~ACCT_OFF_CMP_IND::VARCHAR~&~	~&~ACCT_CLOSED_IND::VARCHAR~&~	~&~CG_ACCT_RESP_ID::DECIMAL~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'4424727'~&~	~&~'451F07780FDCB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'PACKARD FDN 2002-22773 CHEM'~&~	~&~'2599004561'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDG'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEM 111'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200207261306120000'~&~	~&~'200210010000000000'~&~	~&~'200511160000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424727'~&~	~&~'BL'~&~	~&~'4424727'~&~	~&~'11'~&~	~&~NULL~&~	~&~'031'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424728'~&~	~&~'451F07780FE0B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'DREYFUS FDN  NF-02-042  MINDIOLA, D.'~&~	~&~'2599004561'~&~	~&~'6276904397'~&~	~&~'3851306848'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDK'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY 111'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200208271315080000'~&~	~&~'200209010000000000'~&~	~&~'200510050000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424728'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424729'~&~	~&~'451F07780FE2B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'PACKARD FDN-CONFERENCES 2002-22773 BURKE'~&~	~&~'2599004561'~&~	~&~'3889504703'~&~	~&~'2599004561'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDG'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY 111'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200208301623230000'~&~	~&~'200210010000000000'~&~	~&~'200709300000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424727'~&~	~&~'BL'~&~	~&~'4424727'~&~	~&~'11'~&~	~&~NULL~&~	~&~'031'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424730'~&~	~&~'451F07780FEAB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'ASTELLAS USA FDN - J JOHNSTON'~&~	~&~'2599004561'~&~	~&~'4261500338'~&~	~&~'1781003865'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDF'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY 111'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200301151608080000'~&~	~&~'200212120000000000'~&~	~&~'200612110000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424730'~&~	~&~'11'~&~	~&~NULL~&~	~&~'018'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424731'~&~	~&~'451F07780FFFB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'DREYFUS FDN; I. SRINIVASAN'~&~	~&~'2599004561'~&~	~&~'4222102340'~&~	~&~'1781003865'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDN'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY C115'~&~	~&~'47405-4001'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200309251532490000'~&~	~&~'200309010000000000'~&~	~&~'200602240000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424731'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424732'~&~	~&~'451F0778102DB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'DREYFUS FDN; D. MINDIOLA'~&~	~&~'2599004561'~&~	~&~'6276904397'~&~	~&~'3940305045'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDN'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY C115'~&~	~&~'47405-4001'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200506080955540000'~&~	~&~'200507010000000000'~&~	~&~'201006300000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424732'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424733'~&~	~&~'451F0778102CB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'DREYFUS FDN; D. MINDIOLA'~&~	~&~'2599004561'~&~	~&~'4159407077'~&~	~&~'3939002115'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDN'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY C115'~&~	~&~'47405-4001'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200506080942180000'~&~	~&~'200507010000000000'~&~	~&~'201006300000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424733'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424734'~&~	~&~'451F07781030B1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'SLOAN FOUNDATION - D. MINDIOLA'~&~	~&~'2599004561'~&~	~&~'4154408215'~&~	~&~'3949401795'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDF'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY C115'~&~	~&~'47405-4001'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200507081254550000'~&~	~&~'200509160000000000'~&~	~&~'200709150000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424734'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424735'~&~	~&~'451F0778104AB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'RESEARCH CORP CS1381 - M BAIK'~&~	~&~'2599004561'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDF'~&~	~&~'N'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY 111'~&~	~&~'47405'~&~	~&~'BL'~&~	~&~'2224730'~&~	~&~'200605221424030000'~&~	~&~'200605150000000000'~&~	~&~'200805140000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424735'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424736'~&~	~&~'451F0778104BB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'BECKMAN FOUND - S IYENGAR'~&~	~&~'2599004561'~&~	~&~'4102006775'~&~	~&~'4021000393'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDF'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY 111'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200605301110010000'~&~	~&~'200607010000000000'~&~	~&~'200706300000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424736'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4424737'~&~	~&~'451F0778104CB1C6E043814FD881B1C6'~&~	~&~'2'~&~	~&~'BECKMAN FOUND (INTEREST) - S IYENGAR'~&~	~&~'2599004561'~&~	~&~'6276904397'~&~	~&~'1781003865'~&~	~&~'CHEM'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDF'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'CHEMISTRY 111'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200605301111200000'~&~	~&~'200607010000000000'~&~	~&~'200706300000000000'~&~	~&~'BL'~&~	~&~'2324789'~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4424736'~&~	~&~'BL'~&~	~&~'4424737'~&~	~&~'10'~&~	~&~NULL~&~	~&~'000'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'NF'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431402'~&~	~&~'014C92B06A92A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'MOD BIRTH DFTS FDN-XXXXX'~&~	~&~'5053009758'~&~	~&~'5166508090'~&~	~&~'2909700894'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDB'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199003010000000000'~&~	~&~'199003010000000000'~&~	~&~'199102280000000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431402'~&~	~&~'11'~&~	~&~'N'~&~	~&~'018'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~'2'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431403'~&~	~&~'014C92B06A93A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'MOD BIRTH DFTS FDN-XXXXX'~&~	~&~'5053009758'~&~	~&~'5166508090'~&~	~&~'1781003865'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDB'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199103010000000000'~&~	~&~'199103010000000000'~&~	~&~'199302280000000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431403'~&~	~&~'11'~&~	~&~'N'~&~	~&~'018'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~'2'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431404'~&~	~&~'014C92B06A94A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'UNIV KY RESEARCH FDN-XXXXX'~&~	~&~'4146202628'~&~	~&~'3889504703'~&~	~&~'1781003865'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDM'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199208010000000000'~&~	~&~'199208010000000000'~&~	~&~'199608050000000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431404'~&~	~&~'23'~&~	~&~'N'~&~	~&~'119'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.279'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'11'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431405'~&~	~&~'014C92B06A95A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'UNIV KY RESEARCH FDN-XXXXX'~&~	~&~'4146202628'~&~	~&~'5166508090'~&~	~&~'2915209681'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDB'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199209300000000000'~&~	~&~'199209300000000000'~&~	~&~'199308310000000000'~&~	~&~'BL'~&~	~&~'4431406'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431405'~&~	~&~'23'~&~	~&~'N'~&~	~&~'096'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~'2'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431406'~&~	~&~'014C92B06A96A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'UNIV KY RESEARCH FDN-XXXXX'~&~	~&~'4146202628'~&~	~&~'5166508090'~&~	~&~'1781003865'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDK'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199412280000000000'~&~	~&~'199309010000000000'~&~	~&~'199408310000000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431406'~&~	~&~'23'~&~	~&~'N'~&~	~&~'119'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.279'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'10'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431407'~&~	~&~'014C92B06A97A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'UNIV KY RESEARCH FDN-XXXXX'~&~	~&~'4146202628'~&~	~&~'5166508090'~&~	~&~'2918801999'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDK'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199503200000000000'~&~	~&~'199409010000000000'~&~	~&~'199508310000000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431407'~&~	~&~'23'~&~	~&~'N'~&~	~&~'119'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.279'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'10'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431408'~&~	~&~'014C92B06A98A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'ALCOHOL BEV MED FDN-PISONI'~&~	~&~'5335901264'~&~	~&~'3889504703'~&~	~&~'1781003865'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDK'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199506230000000000'~&~	~&~'199506010000000000'~&~	~&~'199811300000000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431408'~&~	~&~'11'~&~	~&~NULL~&~	~&~'031'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'C'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~'10'~&~	~&~'--'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'4431409'~&~	~&~'014C92B06A99A16EE043814FD881A16E'~&~	~&~'2'~&~	~&~'UNIV KY RESEARCH FDN-XXXXX'~&~	~&~'4146202628'~&~	~&~'3889504703'~&~	~&~'1781003865'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'FOUNDK'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'R'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'199604250000000000'~&~	~&~'199509200000000000'~&~	~&~'199608310000000000'~&~	~&~'BL'~&~	~&~'4431410'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'4431409'~&~	~&~'21'~&~	~&~NULL~&~	~&~'119'~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'93.279'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'10'~&~	~&~'--'~&~	~&~]RECORD
