HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~BDGT_RVRSN_COA_CD::VARCHAR~&~	~&~BDGT_RVRSNACCT_NBR::VARCHAR~&~	~&~CF_BY_OBJ_CD_IND::VARCHAR~&~	~&~CSH_RVRSNFINCOA_CD::VARCHAR~&~	~&~CSH_RVRSN_ACCT_NBR::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'afbca675-0bfc-4943-af48-fe9d4feb3cbc'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'39f85575-00d7-44ef-83bd-efd7bd57ba98'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'ce8f3e1c-c052-442c-ad5a-4355e6373d65'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'a524d9a1-2f0d-453c-8482-3f885e480c48'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'b9167fd1-2c1e-40cc-aa33-b4f2cea34bdd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'f660d866-d7a9-4740-87cb-26a9fb3a44fd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'8cb39132-92a8-4823-ba41-6c31091d8f4b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'790c3209-ebe0-4a5d-91f7-ebf3a4d98ef8'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'b026fcf8-ab05-43ed-ad9d-3db5c01b4f76'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'d38ad1ab-1033-4f89-812d-31790b831579'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'f22fc295-f14f-49fd-ae6c-7d13adbf2222'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'0e071d2c-808e-47d4-b332-58ec2f278e97'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'b8f05524-77cf-439a-b1dd-4ccc6d9dbd55'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'997c6822-5a72-4ffa-b060-36afe3ca47f5'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'EXTL'~&~	~&~'88963cce-e6e1-4c1e-9f88-9f033393c459'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'GENA'~&~	~&~'c3c2885e-132e-4f7b-964f-6eabf98b61d4'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'GENS'~&~	~&~'46e6e48e-2a33-4e5f-929b-74600fb49ae6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'HUFA'~&~	~&~'8792fb31-e2c0-47f6-8353-09e4348db0d2'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'HUMR'~&~	~&~'30f685f8-8881-4640-b51f-a5c0edce81bd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'HUSE'~&~	~&~'56784765-38fd-4041-b228-c019f39097b6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'INPR'~&~	~&~'aaf1b7b6-8a82-4fba-a429-30105ac3344e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'LIBR'~&~	~&~'8a2f0b6a-d244-4b87-a0c9-116f1b967c32'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'MULT'~&~	~&~'f2027bcd-9496-49d5-a26f-5d43f62f6c3e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'NURS'~&~	~&~'1599e99f-65f1-423a-88f1-951bf8baa681'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'PERC'~&~	~&~'dfc363f9-3b85-47d4-a551-1a890df71a0a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'PERS'~&~	~&~'c005bba9-d87e-464c-98b4-fc73dd4ccdad'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'PHYP'~&~	~&~'6776687b-b142-4797-9ba4-f35735564716'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'REGR'~&~	~&~'31ce7a07-3fa8-4138-b030-a9987f18c0ca'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'SACT'~&~	~&~'aaf8689c-7cb4-40ac-aa9c-7b368f795a29'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'SAID'~&~	~&~'98d3e879-e91e-4d9a-96d0-12bf72549665'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'SMD'~&~	~&~'f604186d-6fb2-4b2b-a8cf-d8f8550914c9'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'SSER'~&~	~&~'99e5199c-a2f5-4147-b93b-26a17655e8ef'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'STSC'~&~	~&~'9a15e68d-1604-46d6-bdd2-61a97887bf87'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'3fb11f17-7b08-4549-9c0b-9ca76687a78d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'f30811ca-ca02-4c6e-8ae3-1f8c5074392c'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'0476630e-e425-43f2-962b-cf78edfbca07'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'0662fb3f-74fb-48a4-860e-b856266b715e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'FMS'~&~	~&~'1d8cf477-d3ed-4120-b1c1-67cfe966b99d'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'N'~&~	~&~'BL'~&~	~&~'4531415'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'3cfb6136-cc84-4fc3-b2e7-4382b3f3bdd2'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'2321889'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'2331412'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'cc543e60-571b-4152-b104-6f0723cd0a1e'~&~	~&~'2'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~'BL'~&~	~&~'1023295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'8f4e45bc-01eb-4e68-9ec3-5005cda045dd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'ba2e69ed-a7ae-455f-83d3-6c957e8dbba7'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'aaa40ea5-f16b-4c2a-97b9-b1b18f0a2030'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'8345f46a-883d-402a-bf39-c5af02cbb73c'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ADAF'~&~	~&~'bdcec54c-4f6e-471d-99f7-2e88438af90c'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ADFA'~&~	~&~'bd98e5d8-f007-441d-88f8-8a9a4f5044ca'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ADMS'~&~	~&~'c71fb363-55b7-464d-aebb-5d187d11ea4f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'2fadb07a-0759-4eef-8469-70f72007a3ce'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'5d3b1bd5-9398-490b-b741-397f7408db21'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'8fdcd659-8112-462a-af04-1804553cd764'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'0cbdc43b-c0a1-47e9-a23c-a0b2b46fcb84'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'e0e5e863-f146-41a8-a748-a39dd8596c70'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'9ceca81a-e1d8-4d1b-b0a6-18bbe2f7be4f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'2ef558b8-4479-474f-929d-e9a65854b74e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'6b0d8a0f-3afc-4d1a-949b-e041783122c1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'78400ce0-dcdd-4e3d-a502-224318a330dd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'c4af82f5-a759-41dd-bdc5-406da5cc694f'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'bc1b4a50-af07-4bf7-9b17-5eec6447e516'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSER'~&~	~&~'ab6db5cf-d528-4450-8421-996fadf1124d'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CSP'~&~	~&~'1ac67563-ce0a-4188-a854-ad8c0a883e12'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'CTSD'~&~	~&~'3eb2af25-f928-4342-9d8f-b4bcc5fbaae2'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'DEBT'~&~	~&~'48b13232-f5d3-4c2f-a053-da02284deb5e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ECTR'~&~	~&~'9915bd90-d572-4bee-9eda-03b468aade9b'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EDUC'~&~	~&~'7092a21c-3db7-4a51-8167-54476924909e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'ENSV'~&~	~&~'87ac34b3-6999-4a13-9943-c05fa7e5140e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EXAF'~&~	~&~'4871bfb3-957d-45a3-b87c-a02ead6c0b88'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'EXTL'~&~	~&~'010a21ad-c9df-47b0-9068-dcf85c4d1df7'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'GENA'~&~	~&~'2f74f8ff-5294-4d4f-8486-8a2e6fbbca6e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'GENS'~&~	~&~'8cedbb7d-f2a2-4804-a1ec-451ca859ec7a'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'HUFA'~&~	~&~'28512ed6-62be-4043-a4c1-5819db823ced'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'HUMR'~&~	~&~'a2e2f70a-a12d-4c2f-b473-fff4da775e03'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'HUSE'~&~	~&~'4ededb3e-0baa-499b-ae92-ff417c78e2b7'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'INPR'~&~	~&~'9ea13236-3d6d-42e1-8442-50f353d94eac'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'LIBR'~&~	~&~'01474fb9-3ced-4e57-8a5f-22baa46b3cd1'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'MULT'~&~	~&~'fa29de41-9185-4a2b-8661-861f2feee31e'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'NURS'~&~	~&~'ff29e2f0-bea1-45ea-8ce8-9e9b861afee2'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'PERC'~&~	~&~'623290e8-9b9b-44f0-ae8c-48272312a2fd'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'PERS'~&~	~&~'1b40c3de-23f3-4094-b1d0-2762cd5bc394'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'PHYP'~&~	~&~'ae6dd688-9ba9-48fe-aad7-fdde2e22b345'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'REGR'~&~	~&~'981838d8-d5dc-418f-bbe4-e4ca907f91e5'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'SACT'~&~	~&~'f2934f98-3554-4ebd-917d-be74c77d99e6'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'SAID'~&~	~&~'ce88aa23-a3c7-4bc3-8545-16c6341a3e66'~&~	~&~'2'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~'EA'~&~	~&~'0367295'~&~	~&~'Y'~&~	~&~]RECORD
