HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACCOUNT_NM::VARCHAR~&~	~&~ACCT_FSC_OFC_UID::VARCHAR~&~	~&~ACCT_SPVSR_UNVL_ID::VARCHAR~&~	~&~ACCT_MGR_UNVL_ID::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ACCT_TYP_CD::VARCHAR~&~	~&~ACCT_PHYS_CMP_CD::VARCHAR~&~	~&~SUB_FUND_GRP_CD::VARCHAR~&~	~&~ACCT_FRNG_BNFT_CD::VARCHAR~&~	~&~FIN_HGH_ED_FUNC_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_CD::VARCHAR~&~	~&~ACCT_RSTRC_STAT_DT::TIMESTAMP~&~	~&~ACCT_CITY_NM::VARCHAR~&~	~&~ACCT_STATE_CD::VARCHAR~&~	~&~ACCT_STREET_ADDR::VARCHAR~&~	~&~ACCT_ZIP_CD::VARCHAR~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ACCT_NBR::VARCHAR~&~	~&~ACCT_CREATE_DT::TIMESTAMP~&~	~&~ACCT_EFFECT_DT::TIMESTAMP~&~	~&~ACCT_EXPIRATION_DT::TIMESTAMP~&~	~&~CONT_FIN_COA_CD::VARCHAR~&~	~&~CONT_ACCOUNT_NBR::VARCHAR~&~	~&~ENDOW_FIN_COA_CD::VARCHAR~&~	~&~ENDOW_ACCOUNT_NBR::VARCHAR~&~	~&~CONTR_CTRL_FCOA_CD::VARCHAR~&~	~&~CONTR_CTRLACCT_NBR::VARCHAR~&~	~&~INCOME_FIN_COA_CD::VARCHAR~&~	~&~INCOME_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_ICR_TYP_CD::VARCHAR~&~	~&~AC_CSTM_ICREXCL_CD::VARCHAR~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~ICR_FIN_COA_CD::VARCHAR~&~	~&~ICR_ACCOUNT_NBR::VARCHAR~&~	~&~ACCT_IN_FP_CD::VARCHAR~&~	~&~BDGT_REC_LVL_CD::VARCHAR~&~	~&~ACCT_SF_CD::VARCHAR~&~	~&~ACCT_PND_SF_CD::VARCHAR~&~	~&~FIN_EXT_ENC_SF_CD::VARCHAR~&~	~&~FIN_INT_ENC_SF_CD::VARCHAR~&~	~&~FIN_PRE_ENC_SF_CD::VARCHAR~&~	~&~FIN_OBJ_PRSCTRL_CD::VARCHAR~&~	~&~CG_CFDA_NBR::VARCHAR~&~	~&~ACCT_OFF_CMP_IND::VARCHAR~&~	~&~ACCT_CLOSED_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'2231428'~&~	~&~'014C92B069F1A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FROMMER-RIP-PSYCHOLOGY'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'723877200000'~&~	~&~'723877200000'~&~	~&~'821682000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231429'~&~	~&~'014C92B069F2A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'GAVANSKI-FAC RES-PSYCHOLOGY'~&~	~&~'5166508090'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'735368400000'~&~	~&~'735368400000'~&~	~&~'792910800000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231430'~&~	~&~'014C92B069F3A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'CHAIR'S CONTINGENCY FUND'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'708930000000'~&~	~&~'708930000000'~&~	~&~'889419600000'~&~	~&~'BL'~&~	~&~'2331415'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231431'~&~	~&~'014C92B069F4A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'GARRAGHTY-FAC RES-PSYCHOLOG'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'704523600000'~&~	~&~'704523600000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231432'~&~	~&~'014C92B069F5A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'GARRAGHTY-RIP-PSYCHOLOGY'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'727333200000'~&~	~&~'727333200000'~&~	~&~'815202000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'L'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231433'~&~	~&~'014C92B069F6A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'GOLDSTON-FAC RES-PSYCH'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'679208400000'~&~	~&~'679208400000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231434'~&~	~&~'014C92B069F7A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'GRAU-FAC RES-PSYCHOLOGY'~&~	~&~'5166508090'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'708930000000'~&~	~&~'708930000000'~&~	~&~'791787600000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231435'~&~	~&~'014C92B069F8A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'HEISE-FAC RES-PSYCH'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'680245200000'~&~	~&~'680245200000'~&~	~&~'821682000000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231436'~&~	~&~'014C92B069F9A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FAC RES-HEARST-PSYCH'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~'6110703327'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'NA'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'555570000000'~&~	~&~'555570000000'~&~	~&~'867646800000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231437'~&~	~&~'014C92B069FAA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'HIRT-FAC RES-PSYCHOLOGY'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'679208400000'~&~	~&~'679208400000'~&~	~&~'899182800000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231438'~&~	~&~'014C92B069FBA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'HELLER-RIP-PSYCHOLOGY'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'723877200000'~&~	~&~'723877200000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231439'~&~	~&~'014C92B069FCA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'HOLTZWORTH-MUNROE-FAC RES P'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'708930000000'~&~	~&~'708930000000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231440'~&~	~&~'014C92B069FDA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'HOLTZWORTH-MUNROE-RIP-PSYCH'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'724654800000'~&~	~&~'724654800000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231442'~&~	~&~'014C92B069FEA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'JONES-RIP-PSYCHOLOGY'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'727333200000'~&~	~&~'727333200000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231443'~&~	~&~'014C92B069FFA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'KRUSCHKE-FAC RES-PSYCHOLOGY'~&~	~&~'3889504703'~&~	~&~'3792801722'~&~	~&~NULL~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY'~&~	~&~'47405-1301'~&~	~&~'IU'~&~	~&~NULL~&~	~&~'708930000000'~&~	~&~'708930000000'~&~	~&~'899182800000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'C'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231444'~&~	~&~'014C92B06C0AA16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FAC RES - SMITH, E. - PSYCHOLOGY'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 124'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1055739600000'~&~	~&~'1055739600000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2231444'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231445'~&~	~&~'014C92B06A00A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FAC RES - KRUSCH - PSYCHOLOGYKE -'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMGINTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'837406800000'~&~	~&~'837406800000'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231447'~&~	~&~'014C92B06A01A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FAC RES - SPORNS - PSYCHOLOGY'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 124'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'957330000000'~&~	~&~'957330000000'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231448'~&~	~&~'014C92B06A02A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FAC RES - FARLEY - PSYCHOLOGY'~&~	~&~'1811109385'~&~	~&~'3889504703'~&~	~&~'6110703327'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'Psychology'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'847342800000'~&~	~&~'847342800000'~&~	~&~'913006800000'~&~	~&~'BL'~&~	~&~'1031499'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'2231449'~&~	~&~'014C92B06A03A16EE043814FD881A16E'~&~	~&~'1'~&~	~&~'FAC RES - LIBERMAN'~&~	~&~'4318506633'~&~	~&~'3889504703'~&~	~&~'4318506633'~&~	~&~'PSY'~&~	~&~'NA'~&~	~&~'BL'~&~	~&~'DFRES'~&~	~&~'Y'~&~	~&~'IPR'~&~	~&~'U'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'PSYCHOLOGY 122'~&~	~&~'47405'~&~	~&~NULL~&~	~&~NULL~&~	~&~'932101200000'~&~	~&~'932101200000'~&~	~&~'999234000000'~&~	~&~'BL'~&~	~&~'2331489'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'1023287'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'N'~&~	~&~'O'~&~	~&~'H'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
