HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~FIN_BALANCE_TYP_CD::VARCHAR~&~	~&~FIN_OBJ_TYP_CD::VARCHAR~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EMPLID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACLN_ANNL_BAL_AMT::DECIMAL~&~	~&~FIN_BEG_BAL_LN_AMT::DECIMAL~&~	~&~CONTR_GR_BB_AC_AMT::DECIMAL~&~	~&~MO1_ACCT_LN_AMT::DECIMAL~&~	~&~MO2_ACCT_LN_AMT::DECIMAL~&~	~&~MO3_ACCT_LN_AMT::DECIMAL~&~	~&~MO4_ACCT_LN_AMT::DECIMAL~&~	~&~MO5_ACCT_LN_AMT::DECIMAL~&~	~&~MO6_ACCT_LN_AMT::DECIMAL~&~	~&~MO7_ACCT_LN_AMT::DECIMAL~&~	~&~MO8_ACCT_LN_AMT::DECIMAL~&~	~&~MO9_ACCT_LN_AMT::DECIMAL~&~	~&~MO10_ACCT_LN_AMT::DECIMAL~&~	~&~MO11_ACCT_LN_AMT::DECIMAL~&~	~&~MO12_ACCT_LN_AMT::DECIMAL~&~	~&~MO13_ACCT_LN_AMT::DECIMAL~&~	~&~TIMESTAMP::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00008115'~&~	~&~'0000059227'~&~	~&~'531CC9D0E2226831E0404F8189D83280'~&~	~&~'1'~&~	~&~'16816.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1504.00'~&~	~&~'1531.20'~&~	~&~'1531.20'~&~	~&~'1531.20'~&~	~&~'1531.20'~&~	~&~'2296.80'~&~	~&~'1531.20'~&~	~&~'1531.20'~&~	~&~'1531.20'~&~	~&~'1531.20'~&~	~&~'765.60'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00008993'~&~	~&~'0000237963'~&~	~&~'531CC9D0E2236831E0404F8189D83280'~&~	~&~'1'~&~	~&~'22500.52'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2031.20'~&~	~&~'2062.40'~&~	~&~'2062.40'~&~	~&~'2062.40'~&~	~&~'2062.40'~&~	~&~'3093.60'~&~	~&~'2062.40'~&~	~&~'2062.40'~&~	~&~'2062.40'~&~	~&~'2062.40'~&~	~&~'876.52'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00009186'~&~	~&~'0000105978'~&~	~&~'531CC9D0E1D86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'21087.20'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1887.20'~&~	~&~'1920.00'~&~	~&~'1920.00'~&~	~&~'1920.00'~&~	~&~'1920.00'~&~	~&~'2880.00'~&~	~&~'1920.00'~&~	~&~'1920.00'~&~	~&~'1920.00'~&~	~&~'1920.00'~&~	~&~'960.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00012417'~&~	~&~'0000000787'~&~	~&~'531CC9D0E1D96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'914.48'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'914.48'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00012431'~&~	~&~'0000226165'~&~	~&~'531CC9D0E1DA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'29623.20'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'2663.20'~&~	~&~'2696.00'~&~	~&~'2696.00'~&~	~&~'2696.00'~&~	~&~'2696.00'~&~	~&~'4044.00'~&~	~&~'2696.00'~&~	~&~'2696.00'~&~	~&~'2696.00'~&~	~&~'2696.00'~&~	~&~'1348.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00014644'~&~	~&~'0000221692'~&~	~&~'531CC9D0E1DB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'18776.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1688.00'~&~	~&~'1708.80'~&~	~&~'1708.80'~&~	~&~'1708.80'~&~	~&~'1708.80'~&~	~&~'2563.20'~&~	~&~'1708.80'~&~	~&~'1708.80'~&~	~&~'1708.80'~&~	~&~'1708.80'~&~	~&~'854.40'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00015209'~&~	~&~'0000026869'~&~	~&~'531CC9D0E1DC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'9684.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1533.60'~&~	~&~'1406.03'~&~	~&~'1123.28'~&~	~&~'1003.04'~&~	~&~'1561.60'~&~	~&~'1561.60'~&~	~&~'581.01'~&~	~&~'186.32'~&~	~&~'402.80'~&~	~&~'216.48'~&~	~&~'108.24'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00015281'~&~	~&~'0000229293'~&~	~&~'531CC9D0E1DD6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'20811.75'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1881.60'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1871.44'~&~	~&~'1898.38'~&~	~&~'2860.80'~&~	~&~'1809.93'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'953.60'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00019261'~&~	~&~'0000243650'~&~	~&~'531CC9D0E1DE6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'6272.63'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'564.60'~&~	~&~'570.80'~&~	~&~'570.80'~&~	~&~'570.78'~&~	~&~'570.80'~&~	~&~'856.20'~&~	~&~'570.80'~&~	~&~'570.82'~&~	~&~'570.83'~&~	~&~'570.80'~&~	~&~'285.40'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00019760'~&~	~&~'0000243128'~&~	~&~'531CC9D0E1DF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'6176.04'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'556.00'~&~	~&~'561.99'~&~	~&~'562.00'~&~	~&~'561.98'~&~	~&~'562.00'~&~	~&~'843.01'~&~	~&~'562.00'~&~	~&~'562.03'~&~	~&~'562.00'~&~	~&~'562.01'~&~	~&~'281.02'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00019967'~&~	~&~'0000236216'~&~	~&~'531CC9D0E1E06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'19261.51'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1888.80'~&~	~&~'1921.60'~&~	~&~'1921.60'~&~	~&~'1879.32'~&~	~&~'1620.27'~&~	~&~'2438.51'~&~	~&~'1523.11'~&~	~&~'1790.81'~&~	~&~'1702.06'~&~	~&~'1746.62'~&~	~&~'828.81'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00019971'~&~	~&~'0000042074'~&~	~&~'531CC9D0E1E16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'16082.92'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1626.40'~&~	~&~'1646.40'~&~	~&~'1564.08'~&~	~&~'1265.05'~&~	~&~'1234.80'~&~	~&~'2469.60'~&~	~&~'1418.99'~&~	~&~'1646.40'~&~	~&~'1386.06'~&~	~&~'1508.72'~&~	~&~'316.42'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00026148'~&~	~&~'0000241843'~&~	~&~'531CC9D0E1E26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'19625.59'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1881.60'~&~	~&~'1706.35'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'2702.26'~&~	~&~'1605.74'~&~	~&~'1811.48'~&~	~&~'1824.00'~&~	~&~'1639.36'~&~	~&~'733.20'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'AC'~&~	~&~'EX'~&~	~&~'00026159'~&~	~&~'0000089297'~&~	~&~'531CC9D0E1E36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'20953.60'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'1881.60'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'2860.80'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'1907.20'~&~	~&~'953.60'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00008115'~&~	~&~'0000059227'~&~	~&~'531CC9D0E1E46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-842.15'~&~	~&~'-229.69'~&~	~&~'-76.56'~&~	~&~'-153.11'~&~	~&~'-153.13'~&~	~&~'689.04'~&~	~&~'-229.66'~&~	~&~'-0.02'~&~	~&~'-153.12'~&~	~&~'-76.55'~&~	~&~'1224.95'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00008993'~&~	~&~'0000237963'~&~	~&~'531CC9D0E1E56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1134.30'~&~	~&~'-309.36'~&~	~&~'-103.13'~&~	~&~'-206.23'~&~	~&~'-206.25'~&~	~&~'928.07'~&~	~&~'-309.33'~&~	~&~'-0.01'~&~	~&~'-206.25'~&~	~&~'-103.11'~&~	~&~'1649.90'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00009186'~&~	~&~'0000105978'~&~	~&~'531CC9D0E1E66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1056.00'~&~	~&~'-288.00'~&~	~&~'-96.00'~&~	~&~'-192.00'~&~	~&~'-192.00'~&~	~&~'864.00'~&~	~&~'-288.00'~&~	~&~'0.00'~&~	~&~'-192.00'~&~	~&~'-96.00'~&~	~&~'1536.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00012431'~&~	~&~'0000226165'~&~	~&~'531CC9D0E1E76831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1482.80'~&~	~&~'-404.40'~&~	~&~'-134.80'~&~	~&~'-269.60'~&~	~&~'-269.60'~&~	~&~'1213.20'~&~	~&~'-404.40'~&~	~&~'0.00'~&~	~&~'-269.60'~&~	~&~'-134.79'~&~	~&~'2156.79'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00014644'~&~	~&~'0000221692'~&~	~&~'531CC9D0E1E86831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-939.82'~&~	~&~'-256.33'~&~	~&~'-85.45'~&~	~&~'-170.86'~&~	~&~'-170.88'~&~	~&~'768.94'~&~	~&~'-256.31'~&~	~&~'0.01'~&~	~&~'-170.90'~&~	~&~'-85.44'~&~	~&~'1367.04'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00015209'~&~	~&~'0000026869'~&~	~&~'531CC9D0E1E96831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-858.87'~&~	~&~'-16.44'~&~	~&~'-295.89'~&~	~&~'-69.38'~&~	~&~'-242.93'~&~	~&~'1483.51'~&~	~&~'-242.20'~&~	~&~'242.20'~&~	~&~'-604.20'~&~	~&~'429.61'~&~	~&~'174.59'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00015281'~&~	~&~'0000229293'~&~	~&~'531CC9D0E1EA6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1048.94'~&~	~&~'-286.09'~&~	~&~'-95.37'~&~	~&~'-190.69'~&~	~&~'-173.98'~&~	~&~'841.47'~&~	~&~'-286.06'~&~	~&~'0.00'~&~	~&~'-190.74'~&~	~&~'-95.34'~&~	~&~'1525.74'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00019261'~&~	~&~'0000243650'~&~	~&~'531CC9D0E1EB6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-313.92'~&~	~&~'-85.64'~&~	~&~'-28.54'~&~	~&~'-57.02'~&~	~&~'-57.12'~&~	~&~'256.84'~&~	~&~'-85.61'~&~	~&~'0.02'~&~	~&~'-57.12'~&~	~&~'-28.52'~&~	~&~'456.63'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00019760'~&~	~&~'0000243128'~&~	~&~'531CC9D0E1EC6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-309.08'~&~	~&~'-84.29'~&~	~&~'-28.13'~&~	~&~'-56.16'~&~	~&~'-56.23'~&~	~&~'252.88'~&~	~&~'-84.27'~&~	~&~'-0.01'~&~	~&~'-56.21'~&~	~&~'-28.08'~&~	~&~'449.58'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00019967'~&~	~&~'0000236216'~&~	~&~'531CC9D0E1ED6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1056.85'~&~	~&~'-288.25'~&~	~&~'-96.10'~&~	~&~'-120.25'~&~	~&~'-143.11'~&~	~&~'969.43'~&~	~&~'-404.75'~&~	~&~'-109.14'~&~	~&~'-192.17'~&~	~&~'157.38'~&~	~&~'1283.81'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00019971'~&~	~&~'0000042074'~&~	~&~'531CC9D0E1EE6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-905.50'~&~	~&~'-246.96'~&~	~&~'-82.32'~&~	~&~'483.65'~&~	~&~'-812.93'~&~	~&~'740.86'~&~	~&~'48.70'~&~	~&~'-295.63'~&~	~&~'-164.66'~&~	~&~'137.97'~&~	~&~'1096.82'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00026148'~&~	~&~'0000241843'~&~	~&~'531CC9D0E1EF6831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1048.93'~&~	~&~'-286.11'~&~	~&~'-95.36'~&~	~&~'-190.70'~&~	~&~'-190.71'~&~	~&~'1016.75'~&~	~&~'-444.59'~&~	~&~'-0.02'~&~	~&~'-190.71'~&~	~&~'333.19'~&~	~&~'1097.19'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'ES'~&~	~&~'00026159'~&~	~&~'0000089297'~&~	~&~'531CC9D0E1F06831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'-1048.94'~&~	~&~'-286.08'~&~	~&~'-95.38'~&~	~&~'-190.71'~&~	~&~'-190.72'~&~	~&~'858.23'~&~	~&~'-286.06'~&~	~&~'0.00'~&~	~&~'-190.74'~&~	~&~'-95.35'~&~	~&~'1525.75'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00008115'~&~	~&~'0000059227'~&~	~&~'531CC9D0E1F16831E0404F8189D83280'~&~	~&~'1'~&~	~&~'3828.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'19140.00'~&~	~&~'-1531.20'~&~	~&~'-1531.20'~&~	~&~'-1531.20'~&~	~&~'-1531.20'~&~	~&~'-2296.80'~&~	~&~'-1531.20'~&~	~&~'-1531.20'~&~	~&~'-1531.20'~&~	~&~'-1531.20'~&~	~&~'-765.60'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00008993'~&~	~&~'0000237963'~&~	~&~'531CC9D0E1F26831E0404F8189D83280'~&~	~&~'1'~&~	~&~'5156.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'25780.00'~&~	~&~'-2062.40'~&~	~&~'-2062.40'~&~	~&~'-2062.40'~&~	~&~'-2062.40'~&~	~&~'-3093.60'~&~	~&~'-2062.40'~&~	~&~'-2062.40'~&~	~&~'-2062.40'~&~	~&~'-2062.40'~&~	~&~'-1031.20'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00009186'~&~	~&~'0000105978'~&~	~&~'531CC9D0E1F36831E0404F8189D83280'~&~	~&~'1'~&~	~&~'4800.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'24000.00'~&~	~&~'-1920.00'~&~	~&~'-1920.00'~&~	~&~'-1920.00'~&~	~&~'-1920.00'~&~	~&~'-2880.00'~&~	~&~'-1920.00'~&~	~&~'-1920.00'~&~	~&~'-1920.00'~&~	~&~'-1920.00'~&~	~&~'-960.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00012417'~&~	~&~'0000000787'~&~	~&~'531CC9D0E1F46831E0404F8189D83280'~&~	~&~'1'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00012431'~&~	~&~'0000226165'~&~	~&~'531CC9D0E1F56831E0404F8189D83280'~&~	~&~'1'~&~	~&~'6740.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'33700.00'~&~	~&~'-2696.00'~&~	~&~'-2696.00'~&~	~&~'-2696.00'~&~	~&~'-2696.00'~&~	~&~'-4044.00'~&~	~&~'-2696.00'~&~	~&~'-2696.00'~&~	~&~'-2696.00'~&~	~&~'-2696.00'~&~	~&~'-1348.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'6044900'~&~	~&~'-----'~&~	~&~'2500'~&~	~&~'---'~&~	~&~'IE'~&~	~&~'EX'~&~	~&~'00014644'~&~	~&~'0000221692'~&~	~&~'531CC9D0E1F66831E0404F8189D83280'~&~	~&~'1'~&~	~&~'4272.00'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'21360.00'~&~	~&~'-1708.80'~&~	~&~'-1708.80'~&~	~&~'-1708.80'~&~	~&~'-1708.80'~&~	~&~'-2563.20'~&~	~&~'-1708.80'~&~	~&~'-1708.80'~&~	~&~'-1708.80'~&~	~&~'-1708.80'~&~	~&~'-854.40'~&~	~&~'0.00'~&~	~&~'0.00'~&~	~&~'200705021658290000'~&~	~&~]RECORD
