HEADER[~&~	~&~CPTLAST_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CPTLAST_TYP_DESC::VARCHAR~&~	~&~CPTLAST_DEPRLF_LMT::DECIMAL~&~	~&~CPTLAST_MOVING_CD::VARCHAR~&~	~&~CPTLAST_RQDBLDG_CD::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'684'~&~	~&~'44F39C47302F409CE043814FD881409C'~&~	~&~'1'~&~	~&~'BRAKE, BOX & PAN'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'685'~&~	~&~'44F39C473030409CE043814FD881409C'~&~	~&~'1'~&~	~&~'WELDERS'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'687'~&~	~&~'44F39C473031409CE043814FD881409C'~&~	~&~'1'~&~	~&~'ENGRAVER'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'688'~&~	~&~'44F39C473032409CE043814FD881409C'~&~	~&~'1'~&~	~&~'PRESS, ARBOR'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'691'~&~	~&~'44F39C473033409CE043814FD881409C'~&~	~&~'1'~&~	~&~'SHAPER'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'692'~&~	~&~'44F39C473034409CE043814FD881409C'~&~	~&~'1'~&~	~&~'BLASTER, SAND'~&~	~&~'20'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'693'~&~	~&~'44F39C473035409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MACHINE, MOLDING'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'694'~&~	~&~'44F39C473036409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TESTER, PRESSURE'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'698'~&~	~&~'44F39C473089409CE043814FD881409C'~&~	~&~'1'~&~	~&~'BOATS'~&~	~&~'4'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'699'~&~	~&~'44F39C473037409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTOMOBILES'~&~	~&~'4'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'700'~&~	~&~'44F39C473038409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO PASSENGER SEDANS AND MINI VANS'~&~	~&~'3'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'70000'~&~	~&~'44F39C473039409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LEASEHOLD IMPROVEMENTS'~&~	~&~'0'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'70001'~&~	~&~'44F39C47303A409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LEASEHOLD IMPROVEMENTS'~&~	~&~'4'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'70002'~&~	~&~'44F39C47303B409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LEASEHOLD IMPROVEMENTS'~&~	~&~'10'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'70003'~&~	~&~'44F39C47308C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'LEASEHOLD IMPROVEMENTS'~&~	~&~'19'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'701'~&~	~&~'44F39C47303C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO SUBURBAN, 15 PASSENGER VANS, AND HIGH USER SERVICE UNITS'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'702'~&~	~&~'44F39C47303D409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO LIGHT DUTY SERVICE UNITS, MEDIUM DUTY TRUCKS'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'703'~&~	~&~'44F39C47303E409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO LIGHT DUTY SERVICE UNITS, MEDIUM DUTY TRUCKS'~&~	~&~'8'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'704'~&~	~&~'44F39C47303F409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO MEDIUM DUTY TRUCKS WITH LOW USE'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'705'~&~	~&~'44F39C473040409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO TRAILERS'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'706'~&~	~&~'44F39C473041409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO BUS'~&~	~&~'20'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'707'~&~	~&~'44F39C473042409CE043814FD881409C'~&~	~&~'1'~&~	~&~'AUTO BUS (FED FUND)'~&~	~&~'12'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'710'~&~	~&~'44F39C473043409CE043814FD881409C'~&~	~&~'1'~&~	~&~'EQUIPMENT START-UP (INACTIVE)'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'711'~&~	~&~'44F39C473098409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW  AIR PLANE'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'712'~&~	~&~'44F39C473099409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INACTIVE FY 07 AHA REVIEW  AIR PLANE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~]RECORD
RECORD[~&~	~&~'750'~&~	~&~'44F39C473044409CE043814FD881409C'~&~	~&~'1'~&~	~&~'INSTRUMENT, MUSICAL'~&~	~&~'15'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'800'~&~	~&~'44F39C473045409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MISC.GYMNASTIC EQUIPMENT'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'801'~&~	~&~'44F39C473047409CE043814FD881409C'~&~	~&~'1'~&~	~&~'TRAMPOLINE'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'802'~&~	~&~'44F39C473048409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MATS, ATHLETIC'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'810'~&~	~&~'44F39C473049409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MISC. RECREATIONAL, POOL TABLE'~&~	~&~'7'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'815'~&~	~&~'44F39C47304A409CE043814FD881409C'~&~	~&~'1'~&~	~&~'MISC.FARM EQUIPMENT'~&~	~&~'10'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'900'~&~	~&~'44F39C473090409CE043814FD881409C'~&~	~&~'1'~&~	~&~'CAMPUS BUS SHELTER'~&~	~&~'25'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90000'~&~	~&~'44F39C47304B409CE043814FD881409C'~&~	~&~'1'~&~	~&~'PATENTS, COPYRIGHTS & TRADEMARDS'~&~	~&~'17'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90001'~&~	~&~'44F39C473091409CE043814FD881409C'~&~	~&~'1'~&~	~&~'12 MONTH LEASE UNDER CAP THRESHOLD'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90002'~&~	~&~'44F39C473092409CE043814FD881409C'~&~	~&~'1'~&~	~&~'24 MONTH LEASE UNDER CAP THRESHOLD'~&~	~&~'2'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90003'~&~	~&~'44F39C473093409CE043814FD881409C'~&~	~&~'1'~&~	~&~'36 MONTH LEASE UNDER CAP THRESHOLD'~&~	~&~'3'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90004'~&~	~&~'44F39C473094409CE043814FD881409C'~&~	~&~'1'~&~	~&~'48 MONTH LEASE UNDER CAP THRESHOLD'~&~	~&~'4'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90005'~&~	~&~'44F39C473095409CE043814FD881409C'~&~	~&~'1'~&~	~&~'60 MONTH LEASE UNDER CAP THRESHOLD'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90006'~&~	~&~'44F39C473096409CE043814FD881409C'~&~	~&~'1'~&~	~&~'72 MONTH LEASE UNDER CAP THRESHOLD'~&~	~&~'6'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90007'~&~	~&~'44F39C47309B409CE043814FD881409C'~&~	~&~'1'~&~	~&~'12 MONTH LEASE >= CAP THRESHOLD'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90008'~&~	~&~'44F39C47309C409CE043814FD881409C'~&~	~&~'1'~&~	~&~'24 MONTH LEASE >= CAP THRESHOLD'~&~	~&~'2'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90009'~&~	~&~'44F39C47309D409CE043814FD881409C'~&~	~&~'1'~&~	~&~'36 MONTH LEASE >= CAP THRESHOLD'~&~	~&~'3'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90010'~&~	~&~'44F39C47309E409CE043814FD881409C'~&~	~&~'1'~&~	~&~'48 MONTH LEASE >= CAP THRESHOLD'~&~	~&~'4'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90011'~&~	~&~'44F39C47309F409CE043814FD881409C'~&~	~&~'1'~&~	~&~'60 MONTH LEASE >= CAP THRESHOLD'~&~	~&~'5'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'90012'~&~	~&~'44F39C4730A0409CE043814FD881409C'~&~	~&~'1'~&~	~&~'72 MONTH LEASE >= CAP THRESHOLD'~&~	~&~'6'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~]RECORD
