HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_AUTO_PO_LMT::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BA'~&~	~&~'KUL'~&~	~&~'24E6069F884DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'LARS'~&~	~&~'24E6069F884EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'LLAC'~&~	~&~'24E6069F884FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'LOGE'~&~	~&~'24E6069F8850A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MADR'~&~	~&~'24E6069F8851A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MAGE'~&~	~&~'24E6069F8852A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MANT'~&~	~&~'24E6069F8853A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MARR'~&~	~&~'24E6069F8854A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MAXI'~&~	~&~'24E6069F8855A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MIGE'~&~	~&~'24E6069F8856A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MISC'~&~	~&~'24E6069F8857A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MISU'~&~	~&~'24E6069F8858A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MKGE'~&~	~&~'24E6069F8859A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MKTG'~&~	~&~'24E6069F885AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MLDR'~&~	~&~'24E6069F885BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MLER'~&~	~&~'24E6069F885CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MLGE'~&~	~&~'24E6069F885DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MLSU'~&~	~&~'24E6069F885EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MNBR'~&~	~&~'24E6069F885FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MNDR'~&~	~&~'24E6069F8860A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MNER'~&~	~&~'24E6069F8861A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MNSH'~&~	~&~'24E6069F8862A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MOTR'~&~	~&~'24E6069F8863A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MPAD'~&~	~&~'24E6069F8864A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MPDR'~&~	~&~'24E6069F8865A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MPLS'~&~	~&~'24E6069F8866A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MPOP'~&~	~&~'24E6069F8867A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MPSV'~&~	~&~'24E6069F8868A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MSGE'~&~	~&~'24E6069F8869A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MSSU'~&~	~&~'24E6069F886AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MUGE'~&~	~&~'24E6069F886BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'MUSU'~&~	~&~'24E6069F886CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'NCAR'~&~	~&~'24E6069F886DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PAAC'~&~	~&~'24E6069F886EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PARK'~&~	~&~'24E6069F886FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PCON'~&~	~&~'24E6069F8870A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PHOT'~&~	~&~'24E6069F8871A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PHYP'~&~	~&~'24E6069F8872A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'POGE'~&~	~&~'24E6069F8873A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PRES'~&~	~&~'24E6069F8874A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PRGE'~&~	~&~'24E6069F8875A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'PSTO'~&~	~&~'24E6069F8876A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RBAH'~&~	~&~'24E6069F8877A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RBBR'~&~	~&~'24E6069F8878A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RBER'~&~	~&~'24E6069F8879A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'REBR'~&~	~&~'24E6069F887AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'REDR'~&~	~&~'24E6069F887BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'REER'~&~	~&~'24E6069F887CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'REFE'~&~	~&~'24E6069F887DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RESA'~&~	~&~'24E6069F887EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RESB'~&~	~&~'24E6069F887FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RESH'~&~	~&~'24E6069F8880A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RESL'~&~	~&~'24E6069F8881A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RMAH'~&~	~&~'24E6069F8882A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RMBR'~&~	~&~'24E6069F8883A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RMER'~&~	~&~'24E6069F8884A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RMSH'~&~	~&~'24E6069F8885A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'ROAH'~&~	~&~'24E6069F8886A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RPAS'~&~	~&~'24E6069F8887A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'RPSL'~&~	~&~'24E6069F8888A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SCER'~&~	~&~'24E6069F8889A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SCGE'~&~	~&~'24E6069F888AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SCSU'~&~	~&~'24E6069F888BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SEWG'~&~	~&~'24E6069F888CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SHOW'~&~	~&~'24E6069F888DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SMDR'~&~	~&~'24E6069F888EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'SPDR'~&~	~&~'24E6069F888FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'STPR'~&~	~&~'24E6069F8890A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TEBR'~&~	~&~'24E6069F8891A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TEDR'~&~	~&~'24E6069F8892A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TEER'~&~	~&~'24E6069F8893A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TEGE'~&~	~&~'24E6069F8894A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TELA'~&~	~&~'24E6069F8895A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TELB'~&~	~&~'24E6069F8896A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TELC'~&~	~&~'24E6069F8897A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TESH'~&~	~&~'24E6069F8898A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'THTR'~&~	~&~'24E6069F8899A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TRAN'~&~	~&~'24E6069F889AA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TTAH'~&~	~&~'24E6069F889BA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TTBR'~&~	~&~'24E6069F889CA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'TTER'~&~	~&~'24E6069F889DA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'UAAH'~&~	~&~'24E6069F889EA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'UPHO'~&~	~&~'24E6069F889FA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'UTIL'~&~	~&~'24E6069F88A0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'UTIM'~&~	~&~'24E6069F88A1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'VPAT'~&~	~&~'24E6069F88A2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'VSHP'~&~	~&~'24E6069F88A3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WLBR'~&~	~&~'24E6069F88A4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WLER'~&~	~&~'24E6069F88A5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WLGE'~&~	~&~'24E6069F88A6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WLSH'~&~	~&~'24E6069F88A7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WLSU'~&~	~&~'24E6069F88A8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WPDR'~&~	~&~'24E6069F88A9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WRBR'~&~	~&~'24E6069F88AAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WRCS'~&~	~&~'24E6069F88ABA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WRDR'~&~	~&~'24E6069F88ACA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WRER'~&~	~&~'24E6069F88ADA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WRSB'~&~	~&~'24E6069F88AEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WRSH'~&~	~&~'24E6069F88AFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WWBR'~&~	~&~'24E6069F88B0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WWDR'~&~	~&~'24E6069F88B1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WWER'~&~	~&~'24E6069F88B2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BA'~&~	~&~'WWSH'~&~	~&~'24E6069F88B3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AAAI'~&~	~&~'24E6069F88B4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AAAM'~&~	~&~'24E6069F88B5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AAAR'~&~	~&~'24E6069F88B6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AACC'~&~	~&~'24E6069F88B7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AADC'~&~	~&~'24E6069F88B8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AAIS'~&~	~&~'24E6069F88B9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ABEH'~&~	~&~'24E6069F88BAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACAD'~&~	~&~'24E6069F88BBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACC'~&~	~&~'24E6069F88BCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACQU'~&~	~&~'24E6069F88BDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACSP'~&~	~&~'24E6069F88BEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACT'~&~	~&~'24E6069F88BFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACTG'~&~	~&~'24E6069F88C0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ACTR'~&~	~&~'24E6069F88C1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADBS'~&~	~&~'24E6069F88C2A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADED'~&~	~&~'24E6069F88C3A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADLP'~&~	~&~'24E6069F88C4A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADML'~&~	~&~'24E6069F88C5A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADMN'~&~	~&~'24E6069F88C6A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADMS'~&~	~&~'24E6069F88C7A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADPL'~&~	~&~'24E6069F88C8A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADST'~&~	~&~'24E6069F88C9A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'ADVS'~&~	~&~'24E6069F88CAA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AECC'~&~	~&~'24E6069F88CBA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AERO'~&~	~&~'24E6069F88CCA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AFCE'~&~	~&~'24E6069F88CDA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AFFA'~&~	~&~'24E6069F88CEA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AFRA'~&~	~&~'24E6069F88CFA19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AFRI'~&~	~&~'24E6069F88D0A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'AFRO'~&~	~&~'24E6069F88D1A19EE043814FD881A19E'~&~	~&~'1'~&~	~&~'5000.00'~&~	~&~'Y'~&~	~&~]RECORD
