HEADER[~&~	~&~ENTITY_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS3214'~&~	~&~'KFS3214'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3215'~&~	~&~'KFS3215'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3216'~&~	~&~'KFS3216'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3217'~&~	~&~'KFS3217'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3218'~&~	~&~'KFS3218'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3219'~&~	~&~'KFS3219'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3220'~&~	~&~'KFS3220'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3221'~&~	~&~'KFS3221'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3222'~&~	~&~'KFS3222'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3223'~&~	~&~'KFS3223'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3224'~&~	~&~'KFS3224'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3225'~&~	~&~'KFS3225'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3226'~&~	~&~'KFS3226'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3227'~&~	~&~'KFS3227'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3228'~&~	~&~'KFS3228'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3229'~&~	~&~'KFS3229'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3230'~&~	~&~'KFS3230'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3231'~&~	~&~'KFS3231'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3232'~&~	~&~'KFS3232'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3233'~&~	~&~'KFS3233'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3234'~&~	~&~'KFS3234'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3235'~&~	~&~'KFS3235'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3236'~&~	~&~'KFS3236'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3237'~&~	~&~'KFS3237'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3238'~&~	~&~'KFS3238'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3239'~&~	~&~'KFS3239'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3240'~&~	~&~'KFS3240'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3241'~&~	~&~'KFS3241'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3242'~&~	~&~'KFS3242'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3243'~&~	~&~'KFS3243'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3244'~&~	~&~'KFS3244'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3245'~&~	~&~'KFS3245'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3246'~&~	~&~'KFS3246'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3247'~&~	~&~'KFS3247'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3248'~&~	~&~'KFS3248'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3249'~&~	~&~'KFS3249'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3250'~&~	~&~'KFS3250'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3251'~&~	~&~'KFS3251'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3252'~&~	~&~'KFS3252'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3253'~&~	~&~'KFS3253'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3254'~&~	~&~'KFS3254'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3255'~&~	~&~'KFS3255'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3256'~&~	~&~'KFS3256'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3257'~&~	~&~'KFS3257'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3258'~&~	~&~'KFS3258'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3259'~&~	~&~'KFS3259'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3260'~&~	~&~'KFS3260'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3261'~&~	~&~'KFS3261'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3262'~&~	~&~'KFS3262'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3263'~&~	~&~'KFS3263'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3264'~&~	~&~'KFS3264'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3265'~&~	~&~'KFS3265'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3266'~&~	~&~'KFS3266'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3267'~&~	~&~'KFS3267'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3268'~&~	~&~'KFS3268'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3269'~&~	~&~'KFS3269'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3270'~&~	~&~'KFS3270'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3272'~&~	~&~'KFS3272'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3273'~&~	~&~'KFS3273'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3274'~&~	~&~'KFS3274'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3275'~&~	~&~'KFS3275'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3276'~&~	~&~'KFS3276'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3277'~&~	~&~'KFS3277'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3278'~&~	~&~'KFS3278'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3279'~&~	~&~'KFS3279'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3280'~&~	~&~'KFS3280'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3281'~&~	~&~'KFS3281'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3282'~&~	~&~'KFS3282'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3283'~&~	~&~'KFS3283'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3284'~&~	~&~'KFS3284'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3285'~&~	~&~'KFS3285'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3286'~&~	~&~'KFS3286'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3287'~&~	~&~'KFS3287'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3288'~&~	~&~'KFS3288'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3289'~&~	~&~'KFS3289'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3290'~&~	~&~'KFS3290'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3291'~&~	~&~'KFS3291'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3292'~&~	~&~'KFS3292'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3293'~&~	~&~'KFS3293'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3294'~&~	~&~'KFS3294'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3295'~&~	~&~'KFS3295'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3296'~&~	~&~'KFS3296'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3297'~&~	~&~'KFS3297'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3298'~&~	~&~'KFS3298'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3299'~&~	~&~'KFS3299'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3300'~&~	~&~'KFS3300'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3301'~&~	~&~'KFS3301'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3302'~&~	~&~'KFS3302'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3303'~&~	~&~'KFS3303'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3304'~&~	~&~'KFS3304'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3305'~&~	~&~'KFS3305'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3306'~&~	~&~'KFS3306'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3307'~&~	~&~'KFS3307'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3308'~&~	~&~'KFS3308'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3309'~&~	~&~'KFS3309'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3310'~&~	~&~'KFS3310'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3311'~&~	~&~'KFS3311'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3312'~&~	~&~'KFS3312'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3313'~&~	~&~'KFS3313'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3314'~&~	~&~'KFS3314'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3315'~&~	~&~'KFS3315'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3316'~&~	~&~'KFS3316'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3317'~&~	~&~'KFS3317'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3318'~&~	~&~'KFS3318'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3319'~&~	~&~'KFS3319'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3320'~&~	~&~'KFS3320'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3321'~&~	~&~'KFS3321'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3322'~&~	~&~'KFS3322'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3323'~&~	~&~'KFS3323'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3324'~&~	~&~'KFS3324'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3325'~&~	~&~'KFS3325'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3326'~&~	~&~'KFS3326'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3327'~&~	~&~'KFS3327'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3328'~&~	~&~'KFS3328'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3329'~&~	~&~'KFS3329'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3330'~&~	~&~'KFS3330'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3331'~&~	~&~'KFS3331'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3332'~&~	~&~'KFS3332'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3333'~&~	~&~'KFS3333'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3334'~&~	~&~'KFS3334'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3335'~&~	~&~'KFS3335'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3336'~&~	~&~'KFS3336'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3337'~&~	~&~'KFS3337'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3338'~&~	~&~'KFS3338'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3339'~&~	~&~'KFS3339'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3340'~&~	~&~'KFS3340'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3341'~&~	~&~'KFS3341'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3342'~&~	~&~'KFS3342'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3343'~&~	~&~'KFS3343'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3344'~&~	~&~'KFS3344'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3345'~&~	~&~'KFS3345'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3346'~&~	~&~'KFS3346'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3347'~&~	~&~'KFS3347'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3348'~&~	~&~'KFS3348'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3349'~&~	~&~'KFS3349'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3350'~&~	~&~'KFS3350'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3351'~&~	~&~'KFS3351'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3352'~&~	~&~'KFS3352'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3353'~&~	~&~'KFS3353'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3354'~&~	~&~'KFS3354'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3355'~&~	~&~'KFS3355'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3356'~&~	~&~'KFS3356'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3357'~&~	~&~'KFS3357'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3358'~&~	~&~'KFS3358'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3359'~&~	~&~'KFS3359'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3360'~&~	~&~'KFS3360'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3361'~&~	~&~'KFS3361'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3362'~&~	~&~'KFS3362'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3363'~&~	~&~'KFS3363'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3364'~&~	~&~'KFS3364'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3365'~&~	~&~'KFS3365'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3366'~&~	~&~'KFS3366'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3367'~&~	~&~'KFS3367'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3368'~&~	~&~'KFS3368'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3369'~&~	~&~'KFS3369'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3370'~&~	~&~'KFS3370'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3371'~&~	~&~'KFS3371'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3372'~&~	~&~'KFS3372'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3373'~&~	~&~'KFS3373'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3374'~&~	~&~'KFS3374'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3375'~&~	~&~'KFS3375'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3376'~&~	~&~'KFS3376'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3377'~&~	~&~'KFS3377'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3378'~&~	~&~'KFS3378'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3379'~&~	~&~'KFS3379'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3380'~&~	~&~'KFS3380'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3381'~&~	~&~'KFS3381'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3382'~&~	~&~'KFS3382'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3383'~&~	~&~'KFS3383'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3384'~&~	~&~'KFS3384'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3385'~&~	~&~'KFS3385'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3386'~&~	~&~'KFS3386'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3387'~&~	~&~'KFS3387'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3388'~&~	~&~'KFS3388'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3389'~&~	~&~'KFS3389'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3390'~&~	~&~'KFS3390'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3391'~&~	~&~'KFS3391'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3392'~&~	~&~'KFS3392'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3393'~&~	~&~'KFS3393'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS3394'~&~	~&~'KFS3394'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
