HEADER[~&~	~&~ENTITY_EMP_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ENTITY_ID::VARCHAR~&~	~&~ENTITY_AFLTN_ID::VARCHAR~&~	~&~EMP_STAT_CD::VARCHAR~&~	~&~EMP_TYP_CD::VARCHAR~&~	~&~BASE_SLRY_AMT::DECIMAL~&~	~&~PRMRY_IND::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~PRMRY_DEPT_CD::VARCHAR~&~	~&~EMP_ID::VARCHAR~&~	~&~EMP_REC_ID::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'KFS1073'~&~	~&~'KFS1073'~&~	~&~'1'~&~	~&~'KFS1073'~&~	~&~'KFS1073'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000075'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1074'~&~	~&~'KFS1074'~&~	~&~'1'~&~	~&~'KFS1074'~&~	~&~'KFS1074'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000076'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1075'~&~	~&~'KFS1075'~&~	~&~'1'~&~	~&~'KFS1075'~&~	~&~'KFS1075'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000077'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1076'~&~	~&~'KFS1076'~&~	~&~'1'~&~	~&~'KFS1076'~&~	~&~'KFS1076'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000078'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1077'~&~	~&~'KFS1077'~&~	~&~'1'~&~	~&~'KFS1077'~&~	~&~'KFS1077'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000079'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1078'~&~	~&~'KFS1078'~&~	~&~'1'~&~	~&~'KFS1078'~&~	~&~'KFS1078'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000080'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1079'~&~	~&~'KFS1079'~&~	~&~'1'~&~	~&~'KFS1079'~&~	~&~'KFS1079'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000081'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1080'~&~	~&~'KFS1080'~&~	~&~'1'~&~	~&~'KFS1080'~&~	~&~'KFS1080'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000082'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1081'~&~	~&~'KFS1081'~&~	~&~'1'~&~	~&~'KFS1081'~&~	~&~'KFS1081'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000083'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1082'~&~	~&~'KFS1082'~&~	~&~'1'~&~	~&~'KFS1082'~&~	~&~'KFS1082'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000084'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1083'~&~	~&~'KFS1083'~&~	~&~'1'~&~	~&~'KFS1083'~&~	~&~'KFS1083'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000085'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1084'~&~	~&~'KFS1084'~&~	~&~'1'~&~	~&~'KFS1084'~&~	~&~'KFS1084'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000086'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1085'~&~	~&~'KFS1085'~&~	~&~'1'~&~	~&~'KFS1085'~&~	~&~'KFS1085'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000087'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1086'~&~	~&~'KFS1086'~&~	~&~'1'~&~	~&~'KFS1086'~&~	~&~'KFS1086'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000088'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1087'~&~	~&~'KFS1087'~&~	~&~'1'~&~	~&~'KFS1087'~&~	~&~'KFS1087'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000089'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1088'~&~	~&~'KFS1088'~&~	~&~'1'~&~	~&~'KFS1088'~&~	~&~'KFS1088'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000090'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1089'~&~	~&~'KFS1089'~&~	~&~'1'~&~	~&~'KFS1089'~&~	~&~'KFS1089'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000091'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1090'~&~	~&~'KFS1090'~&~	~&~'1'~&~	~&~'KFS1090'~&~	~&~'KFS1090'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000092'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1091'~&~	~&~'KFS1091'~&~	~&~'1'~&~	~&~'KFS1091'~&~	~&~'KFS1091'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000093'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1092'~&~	~&~'KFS1092'~&~	~&~'1'~&~	~&~'KFS1092'~&~	~&~'KFS1092'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000094'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1093'~&~	~&~'KFS1093'~&~	~&~'1'~&~	~&~'KFS1093'~&~	~&~'KFS1093'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000095'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1094'~&~	~&~'KFS1094'~&~	~&~'1'~&~	~&~'KFS1094'~&~	~&~'KFS1094'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000096'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1095'~&~	~&~'KFS1095'~&~	~&~'1'~&~	~&~'KFS1095'~&~	~&~'KFS1095'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000097'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1096'~&~	~&~'KFS1096'~&~	~&~'1'~&~	~&~'KFS1096'~&~	~&~'KFS1096'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000098'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1097'~&~	~&~'KFS1097'~&~	~&~'1'~&~	~&~'KFS1097'~&~	~&~'KFS1097'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000099'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1098'~&~	~&~'KFS1098'~&~	~&~'1'~&~	~&~'KFS1098'~&~	~&~'KFS1098'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000100'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1099'~&~	~&~'KFS1099'~&~	~&~'1'~&~	~&~'KFS1099'~&~	~&~'KFS1099'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000101'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1100'~&~	~&~'KFS1100'~&~	~&~'1'~&~	~&~'KFS1100'~&~	~&~'KFS1100'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000102'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1101'~&~	~&~'KFS1101'~&~	~&~'1'~&~	~&~'KFS1101'~&~	~&~'KFS1101'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000103'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1102'~&~	~&~'KFS1102'~&~	~&~'1'~&~	~&~'KFS1102'~&~	~&~'KFS1102'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000104'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1103'~&~	~&~'KFS1103'~&~	~&~'1'~&~	~&~'KFS1103'~&~	~&~'KFS1103'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000105'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1104'~&~	~&~'KFS1104'~&~	~&~'1'~&~	~&~'KFS1104'~&~	~&~'KFS1104'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000000106'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1105'~&~	~&~'KFS1105'~&~	~&~'1'~&~	~&~'KFS1105'~&~	~&~'KFS1105'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000000107'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1106'~&~	~&~'KFS1106'~&~	~&~'1'~&~	~&~'KFS1106'~&~	~&~'KFS1106'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000108'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1107'~&~	~&~'KFS1107'~&~	~&~'1'~&~	~&~'KFS1107'~&~	~&~'KFS1107'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000109'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1108'~&~	~&~'KFS1108'~&~	~&~'1'~&~	~&~'KFS1108'~&~	~&~'KFS1108'~&~	~&~'R'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000110'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1109'~&~	~&~'KFS1109'~&~	~&~'1'~&~	~&~'KFS1109'~&~	~&~'KFS1109'~&~	~&~'D'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000111'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1110'~&~	~&~'KFS1110'~&~	~&~'1'~&~	~&~'KFS1110'~&~	~&~'KFS1110'~&~	~&~'R'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000112'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1111'~&~	~&~'KFS1111'~&~	~&~'1'~&~	~&~'KFS1111'~&~	~&~'KFS1111'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000113'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1112'~&~	~&~'KFS1112'~&~	~&~'1'~&~	~&~'KFS1112'~&~	~&~'KFS1112'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000114'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1113'~&~	~&~'KFS1113'~&~	~&~'1'~&~	~&~'KFS1113'~&~	~&~'KFS1113'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000115'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1114'~&~	~&~'KFS1114'~&~	~&~'1'~&~	~&~'KFS1114'~&~	~&~'KFS1114'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000116'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1115'~&~	~&~'KFS1115'~&~	~&~'1'~&~	~&~'KFS1115'~&~	~&~'KFS1115'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000117'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1117'~&~	~&~'KFS1117'~&~	~&~'1'~&~	~&~'KFS1117'~&~	~&~'KFS1117'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000119'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1122'~&~	~&~'KFS1122'~&~	~&~'1'~&~	~&~'KFS1122'~&~	~&~'KFS1122'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-AFRI'~&~	~&~'0000000124'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1123'~&~	~&~'KFS1123'~&~	~&~'1'~&~	~&~'KFS1123'~&~	~&~'KFS1123'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000125'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1124'~&~	~&~'KFS1124'~&~	~&~'1'~&~	~&~'KFS1124'~&~	~&~'KFS1124'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000126'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1125'~&~	~&~'KFS1125'~&~	~&~'1'~&~	~&~'KFS1125'~&~	~&~'KFS1125'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000127'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1137'~&~	~&~'KFS1137'~&~	~&~'1'~&~	~&~'KFS1137'~&~	~&~'KFS1137'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-IMU'~&~	~&~'0000000139'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1138'~&~	~&~'KFS1138'~&~	~&~'1'~&~	~&~'KFS1138'~&~	~&~'KFS1138'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000140'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1143'~&~	~&~'KFS1143'~&~	~&~'1'~&~	~&~'KFS1143'~&~	~&~'KFS1143'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000145'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1146'~&~	~&~'KFS1146'~&~	~&~'1'~&~	~&~'KFS1146'~&~	~&~'KFS1146'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000148'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1165'~&~	~&~'KFS1165'~&~	~&~'1'~&~	~&~'KFS1165'~&~	~&~'KFS1165'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000167'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1168'~&~	~&~'KFS1168'~&~	~&~'1'~&~	~&~'KFS1168'~&~	~&~'KFS1168'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000170'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1172'~&~	~&~'KFS1172'~&~	~&~'1'~&~	~&~'KFS1172'~&~	~&~'KFS1172'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000174'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1231'~&~	~&~'KFS1231'~&~	~&~'1'~&~	~&~'KFS1231'~&~	~&~'KFS1231'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000233'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1232'~&~	~&~'KFS1232'~&~	~&~'1'~&~	~&~'KFS1232'~&~	~&~'KFS1232'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000234'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1264'~&~	~&~'KFS1264'~&~	~&~'1'~&~	~&~'KFS1264'~&~	~&~'KFS1264'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-LIBG'~&~	~&~'0000000266'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1309'~&~	~&~'KFS1309'~&~	~&~'1'~&~	~&~'KFS1309'~&~	~&~'KFS1309'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-HALL'~&~	~&~'0000000311'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1315'~&~	~&~'KFS1315'~&~	~&~'1'~&~	~&~'KFS1315'~&~	~&~'KFS1315'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000317'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1334'~&~	~&~'KFS1334'~&~	~&~'1'~&~	~&~'KFS1334'~&~	~&~'KFS1334'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000336'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1337'~&~	~&~'KFS1337'~&~	~&~'1'~&~	~&~'KFS1337'~&~	~&~'KFS1337'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000339'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1361'~&~	~&~'KFS1361'~&~	~&~'1'~&~	~&~'KFS1361'~&~	~&~'KFS1361'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'IN-IN'~&~	~&~'0000000363'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1399'~&~	~&~'KFS1399'~&~	~&~'1'~&~	~&~'KFS1399'~&~	~&~'KFS1399'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-IMU'~&~	~&~'0000000401'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1423'~&~	~&~'KFS1423'~&~	~&~'1'~&~	~&~'KFS1423'~&~	~&~'KFS1423'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000425'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1433'~&~	~&~'KFS1433'~&~	~&~'1'~&~	~&~'KFS1433'~&~	~&~'KFS1433'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-IMU'~&~	~&~'0000000435'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1438'~&~	~&~'KFS1438'~&~	~&~'1'~&~	~&~'KFS1438'~&~	~&~'KFS1438'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000440'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1441'~&~	~&~'KFS1441'~&~	~&~'1'~&~	~&~'KFS1441'~&~	~&~'KFS1441'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-HALL'~&~	~&~'0000000443'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1444'~&~	~&~'KFS1444'~&~	~&~'1'~&~	~&~'KFS1444'~&~	~&~'KFS1444'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-REGR'~&~	~&~'0000000446'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1453'~&~	~&~'KFS1453'~&~	~&~'1'~&~	~&~'KFS1453'~&~	~&~'KFS1453'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-MUS'~&~	~&~'0000000455'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1455'~&~	~&~'KFS1455'~&~	~&~'1'~&~	~&~'KFS1455'~&~	~&~'KFS1455'~&~	~&~'T'~&~	~&~'P'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000457'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1470'~&~	~&~'KFS1470'~&~	~&~'1'~&~	~&~'KFS1470'~&~	~&~'KFS1470'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-BL'~&~	~&~'0000000472'~&~	~&~'1'~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1482'~&~	~&~'KFS1482'~&~	~&~'1'~&~	~&~'KFS1482'~&~	~&~'KFS1482'~&~	~&~'T'~&~	~&~'N'~&~	~&~'50000.00'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~NULL~&~	~&~'BL-MUS'~&~	~&~'0000000484'~&~	~&~'1'~&~	~&~]RECORD
