HEADER[~&~	~&~PRNCPL_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PRNCPL_NM::VARCHAR~&~	~&~ENTITY_ID::VARCHAR~&~	~&~PRNCPL_PSWD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'1462106196'~&~	~&~'KFS1462106196'~&~	~&~'1'~&~	~&~'dwarring'~&~	~&~'KFS2888'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1463703123'~&~	~&~'KFS1463703123'~&~	~&~'1'~&~	~&~'gdmassie'~&~	~&~'KFS3932'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1463708773'~&~	~&~'KFS1463708773'~&~	~&~'1'~&~	~&~'gdwolfen'~&~	~&~'KFS3446'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1466201279'~&~	~&~'KFS1466201279'~&~	~&~'1'~&~	~&~'jdweston'~&~	~&~'KFS2876'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1469805442'~&~	~&~'KFS1469805442'~&~	~&~'1'~&~	~&~'ikite'~&~	~&~'KFS2937'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1481405715'~&~	~&~'KFS1481405715'~&~	~&~'1'~&~	~&~'burwell'~&~	~&~'KFS2829'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1486601605'~&~	~&~'KFS1486601605'~&~	~&~'1'~&~	~&~'edlink'~&~	~&~'KFS3714'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1494004993'~&~	~&~'KFS1494004993'~&~	~&~'1'~&~	~&~'mlunn'~&~	~&~'KFS3239'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1499309452'~&~	~&~'KFS1499309452'~&~	~&~'1'~&~	~&~'bfey'~&~	~&~'KFS3132'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1504703229'~&~	~&~'KFS1504703229'~&~	~&~'1'~&~	~&~'cburnsid'~&~	~&~'KFS3102'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1505600379'~&~	~&~'KFS1505600379'~&~	~&~'1'~&~	~&~'jerowe'~&~	~&~'KFS3913'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1506406723'~&~	~&~'KFS1506406723'~&~	~&~'1'~&~	~&~'nwigfall'~&~	~&~'KFS3388'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1507307306'~&~	~&~'KFS1507307306'~&~	~&~'1'~&~	~&~'berisner'~&~	~&~'KFS1315'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1509103107'~&~	~&~'KFS1509103107'~&~	~&~'1'~&~	~&~'aemcafee'~&~	~&~'KFS1012'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1513707924'~&~	~&~'KFS1513707924'~&~	~&~'1'~&~	~&~'rearbuck'~&~	~&~'KFS3453'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1514106516'~&~	~&~'KFS1514106516'~&~	~&~'1'~&~	~&~'sharma'~&~	~&~'KFS1078'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1516301766'~&~	~&~'KFS1516301766'~&~	~&~'1'~&~	~&~'deeasley'~&~	~&~'KFS3503'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1516709007'~&~	~&~'KFS1516709007'~&~	~&~'1'~&~	~&~'felingo'~&~	~&~'KFS3433'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1516803729'~&~	~&~'KFS1516803729'~&~	~&~'1'~&~	~&~'sturgill'~&~	~&~'KFS2800'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1520300891'~&~	~&~'KFS1520300891'~&~	~&~'1'~&~	~&~'revalenz'~&~	~&~'KFS3900'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1522307114'~&~	~&~'KFS1522307114'~&~	~&~'1'~&~	~&~'rtye'~&~	~&~'KFS3949'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1523400530'~&~	~&~'KFS1523400530'~&~	~&~'1'~&~	~&~'noconnor'~&~	~&~'KFS3979'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1525600953'~&~	~&~'KFS1525600953'~&~	~&~'1'~&~	~&~'dekirkla'~&~	~&~'KFS3952'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1526100787'~&~	~&~'KFS1526100787'~&~	~&~'1'~&~	~&~'cantu'~&~	~&~'KFS1334'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1529707192'~&~	~&~'KFS1529707192'~&~	~&~'1'~&~	~&~'tmedelli'~&~	~&~'KFS3509'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1531507338'~&~	~&~'KFS1531507338'~&~	~&~'1'~&~	~&~'degarret'~&~	~&~'KFS3993'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1533606607'~&~	~&~'KFS1533606607'~&~	~&~'1'~&~	~&~'ccozart'~&~	~&~'KFS3439'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1538407407'~&~	~&~'KFS1538407407'~&~	~&~'1'~&~	~&~'sehafer'~&~	~&~'KFS3207'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1539805280'~&~	~&~'KFS1539805280'~&~	~&~'1'~&~	~&~'recoffee'~&~	~&~'KFS2567'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1541203472'~&~	~&~'KFS1541203472'~&~	~&~'1'~&~	~&~'wwentwor'~&~	~&~'KFS3052'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1542907750'~&~	~&~'KFS1542907750'~&~	~&~'1'~&~	~&~'jahnke'~&~	~&~'KFS2629'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1545104915'~&~	~&~'KFS1545104915'~&~	~&~'1'~&~	~&~'abarring'~&~	~&~'KFS2943'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1548905190'~&~	~&~'KFS1548905190'~&~	~&~'1'~&~	~&~'jlarrabe'~&~	~&~'KFS3330'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1550800182'~&~	~&~'KFS1550800182'~&~	~&~'1'~&~	~&~'lane'~&~	~&~'KFS1232'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1555503680'~&~	~&~'KFS1555503680'~&~	~&~'1'~&~	~&~'eeschwei'~&~	~&~'KFS3821'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1556602834'~&~	~&~'KFS1556602834'~&~	~&~'1'~&~	~&~'dealicea'~&~	~&~'KFS3829'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1565601803'~&~	~&~'KFS1565601803'~&~	~&~'1'~&~	~&~'senava'~&~	~&~'KFS3000'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1567300664'~&~	~&~'KFS1567300664'~&~	~&~'1'~&~	~&~'sellison'~&~	~&~'KFS3430'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1569401609'~&~	~&~'KFS1569401609'~&~	~&~'1'~&~	~&~'peacock'~&~	~&~'KFS2376'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1572208606'~&~	~&~'KFS1572208606'~&~	~&~'1'~&~	~&~'walcott'~&~	~&~'KFS1107'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1581207819'~&~	~&~'KFS1581207819'~&~	~&~'1'~&~	~&~'rmangan'~&~	~&~'KFS2936'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1583009370'~&~	~&~'KFS1583009370'~&~	~&~'1'~&~	~&~'aeabad'~&~	~&~'KFS3071'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1586001806'~&~	~&~'KFS1586001806'~&~	~&~'1'~&~	~&~'bhoneycu'~&~	~&~'KFS2844'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1586809641'~&~	~&~'KFS1586809641'~&~	~&~'1'~&~	~&~'robeson'~&~	~&~'KFS2578'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1587202030'~&~	~&~'KFS1587202030'~&~	~&~'1'~&~	~&~'remalloy'~&~	~&~'KFS3490'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1591904250'~&~	~&~'KFS1591904250'~&~	~&~'1'~&~	~&~'cgoebel'~&~	~&~'KFS2984'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1594308264'~&~	~&~'KFS1594308264'~&~	~&~'1'~&~	~&~'cenicely'~&~	~&~'KFS3639'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1595003228'~&~	~&~'KFS1595003228'~&~	~&~'1'~&~	~&~'hcalkins'~&~	~&~'KFS3314'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1601505971'~&~	~&~'KFS1601505971'~&~	~&~'1'~&~	~&~'dfalbert'~&~	~&~'KFS3336'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1603607198'~&~	~&~'KFS1603607198'~&~	~&~'1'~&~	~&~'rlamoure'~&~	~&~'KFS3571'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1604403450'~&~	~&~'KFS1604403450'~&~	~&~'1'~&~	~&~'hffinche'~&~	~&~'KFS2780'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1604603002'~&~	~&~'KFS1604603002'~&~	~&~'1'~&~	~&~'westfall'~&~	~&~'KFS1013'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1604806887'~&~	~&~'KFS1604806887'~&~	~&~'1'~&~	~&~'afwasser'~&~	~&~'KFS2857'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1607306341'~&~	~&~'KFS1607306341'~&~	~&~'1'~&~	~&~'bfreber'~&~	~&~'KFS3782'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1610003826'~&~	~&~'KFS1610003826'~&~	~&~'1'~&~	~&~'akunkel'~&~	~&~'KFS2849'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1611308074'~&~	~&~'KFS1611308074'~&~	~&~'1'~&~	~&~'ncarner'~&~	~&~'KFS3903'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1612700914'~&~	~&~'KFS1612700914'~&~	~&~'1'~&~	~&~'ffrosale'~&~	~&~'KFS3745'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1612703479'~&~	~&~'KFS1612703479'~&~	~&~'1'~&~	~&~'fricci'~&~	~&~'KFS3728'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1617103986'~&~	~&~'KFS1617103986'~&~	~&~'1'~&~	~&~'wftom'~&~	~&~'KFS3204'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1618507225'~&~	~&~'KFS1618507225'~&~	~&~'1'~&~	~&~'vbrooke'~&~	~&~'KFS3608'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1623901088'~&~	~&~'KFS1623901088'~&~	~&~'1'~&~	~&~'claw'~&~	~&~'KFS3368'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1624505499'~&~	~&~'KFS1624505499'~&~	~&~'1'~&~	~&~'lfalcone'~&~	~&~'KFS3481'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1625704209'~&~	~&~'KFS1625704209'~&~	~&~'1'~&~	~&~'dbinkley'~&~	~&~'KFS3217'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1632009201'~&~	~&~'KFS1632009201'~&~	~&~'1'~&~	~&~'lfpasley'~&~	~&~'KFS3627'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1634605169'~&~	~&~'KFS1634605169'~&~	~&~'1'~&~	~&~'kbotello'~&~	~&~'KFS3584'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1638600687'~&~	~&~'KFS1638600687'~&~	~&~'1'~&~	~&~'mchang'~&~	~&~'KFS2826'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1640704968'~&~	~&~'KFS1640704968'~&~	~&~'1'~&~	~&~'ihargett'~&~	~&~'KFS3373'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1641209639'~&~	~&~'KFS1641209639'~&~	~&~'1'~&~	~&~'wfrosenb'~&~	~&~'KFS3401'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1643905301'~&~	~&~'KFS1643905301'~&~	~&~'1'~&~	~&~'imiracle'~&~	~&~'KFS3871'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1645207081'~&~	~&~'KFS1645207081'~&~	~&~'1'~&~	~&~'efley'~&~	~&~'KFS2582'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1645403294'~&~	~&~'KFS1645403294'~&~	~&~'1'~&~	~&~'efostran'~&~	~&~'KFS3507'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1651505232'~&~	~&~'KFS1651505232'~&~	~&~'1'~&~	~&~'haddock'~&~	~&~'KFS1108'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1658401295'~&~	~&~'KFS1658401295'~&~	~&~'1'~&~	~&~'aflowry'~&~	~&~'KFS3799'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1659102154'~&~	~&~'KFS1659102154'~&~	~&~'1'~&~	~&~'aaviles'~&~	~&~'KFS3991'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1659405606'~&~	~&~'KFS1659405606'~&~	~&~'1'~&~	~&~'nolinger'~&~	~&~'KFS2909'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1662000685'~&~	~&~'KFS1662000685'~&~	~&~'1'~&~	~&~'jfvelasq'~&~	~&~'KFS2781'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1665808937'~&~	~&~'KFS1665808937'~&~	~&~'1'~&~	~&~'fang'~&~	~&~'KFS1077'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1668303757'~&~	~&~'KFS1668303757'~&~	~&~'1'~&~	~&~'dfbrent'~&~	~&~'KFS3108'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1674805643'~&~	~&~'KFS1674805643'~&~	~&~'1'~&~	~&~'bsummer'~&~	~&~'KFS2929'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1680308253'~&~	~&~'KFS1680308253'~&~	~&~'1'~&~	~&~'droemer'~&~	~&~'KFS2991'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1682403759'~&~	~&~'KFS1682403759'~&~	~&~'1'~&~	~&~'albatten'~&~	~&~'KFS3813'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1683304591'~&~	~&~'KFS1683304591'~&~	~&~'1'~&~	~&~'luschrei'~&~	~&~'KFS3499'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1689406108'~&~	~&~'KFS1689406108'~&~	~&~'1'~&~	~&~'oroof'~&~	~&~'KFS3589'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1693204528'~&~	~&~'KFS1693204528'~&~	~&~'1'~&~	~&~'jingraha'~&~	~&~'KFS2658'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1695804716'~&~	~&~'KFS1695804716'~&~	~&~'1'~&~	~&~'opender'~&~	~&~'KFS3828'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1700701530'~&~	~&~'KFS1700701530'~&~	~&~'1'~&~	~&~'rglay'~&~	~&~'KFS3172'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1701107778'~&~	~&~'KFS1701107778'~&~	~&~'1'~&~	~&~'cgbashaw'~&~	~&~'KFS2990'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1701207121'~&~	~&~'KFS1701207121'~&~	~&~'1'~&~	~&~'dstanfil'~&~	~&~'KFS3041'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1705103394'~&~	~&~'KFS1705103394'~&~	~&~'1'~&~	~&~'jodaniel'~&~	~&~'KFS1068'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1713307115'~&~	~&~'KFS1713307115'~&~	~&~'1'~&~	~&~'toner'~&~	~&~'KFS2761'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1715400568'~&~	~&~'KFS1715400568'~&~	~&~'1'~&~	~&~'tgmosley'~&~	~&~'KFS3018'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1715703441'~&~	~&~'KFS1715703441'~&~	~&~'1'~&~	~&~'jogrigsb'~&~	~&~'KFS3646'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1717008596'~&~	~&~'KFS1717008596'~&~	~&~'1'~&~	~&~'tbayles'~&~	~&~'KFS3099'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1719509014'~&~	~&~'KFS1719509014'~&~	~&~'1'~&~	~&~'bkorte'~&~	~&~'KFS2948'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1729700072'~&~	~&~'KFS1729700072'~&~	~&~'1'~&~	~&~'twatson'~&~	~&~'KFS2817'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1730300231'~&~	~&~'KFS1730300231'~&~	~&~'1'~&~	~&~'fjacobs'~&~	~&~'KFS3426'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1731109684'~&~	~&~'KFS1731109684'~&~	~&~'1'~&~	~&~'jhoekstr'~&~	~&~'KFS3501'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1732407799'~&~	~&~'KFS1732407799'~&~	~&~'1'~&~	~&~'kgriffe'~&~	~&~'KFS3878'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1736503440'~&~	~&~'KFS1736503440'~&~	~&~'1'~&~	~&~'pwhitesi'~&~	~&~'KFS3660'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1736801902'~&~	~&~'KFS1736801902'~&~	~&~'1'~&~	~&~'gesposit'~&~	~&~'KFS3790'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1739701101'~&~	~&~'KFS1739701101'~&~	~&~'1'~&~	~&~'kggodfre'~&~	~&~'KFS3390'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1741404211'~&~	~&~'KFS1741404211'~&~	~&~'1'~&~	~&~'weis'~&~	~&~'KFS1057'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1742302068'~&~	~&~'KFS1742302068'~&~	~&~'1'~&~	~&~'efaust'~&~	~&~'KFS2872'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1743101782'~&~	~&~'KFS1743101782'~&~	~&~'1'~&~	~&~'dstaples'~&~	~&~'KFS3472'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1747705005'~&~	~&~'KFS1747705005'~&~	~&~'1'~&~	~&~'edmunds'~&~	~&~'KFS1137'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1756202191'~&~	~&~'KFS1756202191'~&~	~&~'1'~&~	~&~'qmedley'~&~	~&~'KFS1087'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1758506777'~&~	~&~'KFS1758506777'~&~	~&~'1'~&~	~&~'gwestove'~&~	~&~'KFS3144'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1760600402'~&~	~&~'KFS1760600402'~&~	~&~'1'~&~	~&~'dgquinn'~&~	~&~'KFS3879'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1769006523'~&~	~&~'KFS1769006523'~&~	~&~'1'~&~	~&~'dringer'~&~	~&~'KFS2799'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1770301008'~&~	~&~'KFS1770301008'~&~	~&~'1'~&~	~&~'cgcowan'~&~	~&~'KFS3792'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1771605842'~&~	~&~'KFS1771605842'~&~	~&~'1'~&~	~&~'tgalders'~&~	~&~'KFS2903'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1772009053'~&~	~&~'KFS1772009053'~&~	~&~'1'~&~	~&~'fbrimmer'~&~	~&~'KFS4015'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1772205236'~&~	~&~'KFS1772205236'~&~	~&~'1'~&~	~&~'kgcaruth'~&~	~&~'KFS3842'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1777902237'~&~	~&~'KFS1777902237'~&~	~&~'1'~&~	~&~'hgcanale'~&~	~&~'KFS3413'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1778407739'~&~	~&~'KFS1778407739'~&~	~&~'1'~&~	~&~'gamcgann'~&~	~&~'KFS3359'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1781003865'~&~	~&~'KFS1781003865'~&~	~&~'1'~&~	~&~'warriaga'~&~	~&~'KFS3760'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1781104312'~&~	~&~'KFS1781104312'~&~	~&~'1'~&~	~&~'rgforet'~&~	~&~'KFS3002'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1793008100'~&~	~&~'KFS1793008100'~&~	~&~'1'~&~	~&~'agsistru'~&~	~&~'KFS3550'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1794704319'~&~	~&~'KFS1794704319'~&~	~&~'1'~&~	~&~'karchie'~&~	~&~'KFS3716'~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
