HEADER[~&~	~&~CUST_NBR::VARCHAR~&~	~&~CUST_ADDR_ID::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CUST_ADDR_NM::VARCHAR~&~	~&~CUST_LINE_1_ADDR::VARCHAR~&~	~&~CUST_LINE_2_ADDR::VARCHAR~&~	~&~CUST_CITY_NM::VARCHAR~&~	~&~CUST_STATE_CD::VARCHAR~&~	~&~CUST_ZIP_CD::VARCHAR~&~	~&~CUST_CNTRY_CD::VARCHAR~&~	~&~CUST_ADDR_INTL_PROV_NM::VARCHAR~&~	~&~CUST_INTL_MAIL_CD::VARCHAR~&~	~&~CUST_EMAIL_ADDR::VARCHAR~&~	~&~CUST_ADDR_TYPE_CD::VARCHAR~&~	~&~CUST_ADDR_END_DT::TIMESTAMP~&~	~&~INV_TMPLT_CD::VARCHAR~&~	~&~COPIES_TO_PRINT_QTY::DECIMAL~&~	~&~INV_TRNS_MTHD_CD::VARCHAR~&~	~&~ENV_TO_PRINT_QTY::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'ANT7297'~&~	~&~'2'~&~	~&~'48A7ED7FBEB7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEWELLEN CORPORATION'~&~	~&~'100009 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204-3709'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ANT7297'~&~	~&~'3'~&~	~&~'48A7ED7FBF7AFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEWELLEN CORPORATION'~&~	~&~'100204 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ANT7297'~&~	~&~'4'~&~	~&~'48A7ED7FBF91FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEWELLEN CORPORATION'~&~	~&~'100227 MAIN STREET'~&~	~&~NULL~&~	~&~'LOUISVILLE'~&~	~&~'KY'~&~	~&~'40223'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ANT7297'~&~	~&~'5'~&~	~&~'48A7ED7FBFB9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEWELLEN CORPORATION'~&~	~&~'100267 MAIN STREET'~&~	~&~'SUITE 145L'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45249'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ANT7297'~&~	~&~'6'~&~	~&~'48A7ED7FBFC2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEWELLEN CORPORATION'~&~	~&~'100276 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46204'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ANT7297'~&~	~&~'7'~&~	~&~'48A7ED7FC149FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LEWELLEN CORPORATION'~&~	~&~'100667 MAIN STREET'~&~	~&~'SUITE 340L'~&~	~&~'CINCINNATI'~&~	~&~'OH'~&~	~&~'45206'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'APE21086'~&~	~&~'1'~&~	~&~'48A7ED7FC15DFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'IVES SYSTEMS'~&~	~&~'100687 MAIN STREET'~&~	~&~'SUITE 351I'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60631'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'APP19363'~&~	~&~'1'~&~	~&~'48A7ED7FC0C4FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LINDHOLM CORPORATION'~&~	~&~'100534 MAIN STREET'~&~	~&~'SUITE 280L'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46205'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'APP19363'~&~	~&~'2'~&~	~&~'48A7ED7FC1A2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'LINDHOLM CORPORATION'~&~	~&~'100756 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'APR22454'~&~	~&~'1'~&~	~&~'48A7ED7FC222FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BONHAM CORPORATION'~&~	~&~'100884 MAIN STREET'~&~	~&~'SUITE 451B'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46240'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART21131'~&~	~&~'1'~&~	~&~'48A7ED7FC195FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PROPST COMPANY'~&~	~&~'100743 MAIN STREET'~&~	~&~'SUITE 388P'~&~	~&~'ITASCA'~&~	~&~'IL'~&~	~&~'60143'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'1'~&~	~&~'48A7ED7FBEB8FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100010 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'294'~&~	~&~'48A7ED7FBEB9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100011 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOINGTON'~&~	~&~'IN'~&~	~&~'47408'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'295'~&~	~&~'48A7ED7FBEBAFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100012 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'296'~&~	~&~'48A7ED7FBEBBFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100013 MAIN STREET'~&~	~&~'ROOM 4S'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'297'~&~	~&~'48A7ED7FBEBCFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100014 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'298'~&~	~&~'48A7ED7FBEBDFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100015 MAIN STREET'~&~	~&~'SUITE 5S'~&~	~&~'FORT HUACHUCA'~&~	~&~'AZ'~&~	~&~'85613-6000'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'T'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'300'~&~	~&~'48A7ED7FBEBEFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100016 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'598'~&~	~&~'48A7ED7FBEBFFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100017 MAIN STREET'~&~	~&~'SUITE 6S'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60605-1588'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'T'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'599'~&~	~&~'48A7ED7FBEC0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100018 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'600'~&~	~&~'48A7ED7FBF80FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100210 MAIN STREET'~&~	~&~'SUITE 118S'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'601'~&~	~&~'48A7ED7FBF84FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100214 MAIN STREET'~&~	~&~NULL~&~	~&~'BLOOMINGTON'~&~	~&~'IN'~&~	~&~'47405'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ART362'~&~	~&~'602'~&~	~&~'48A7ED7FBF97FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'SOBEL CORPORATION'~&~	~&~'100233 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46202'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ARV18487'~&~	~&~'1'~&~	~&~'48A7ED7FC093FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HENDRICKSON CORPORATION'~&~	~&~'100485 MAIN STREET'~&~	~&~'SUITE 262H'~&~	~&~'TROY'~&~	~&~'MI'~&~	~&~'48084-7186'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ARV18487'~&~	~&~'2'~&~	~&~'48A7ED7FC095FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HENDRICKSON CORPORATION'~&~	~&~'100487 MAIN STREET'~&~	~&~'SUITE 264H'~&~	~&~'X'~&~	~&~'XX'~&~	~&~'XXXXX'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ATA407'~&~	~&~'1'~&~	~&~'48A7ED7FBEC1FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PLUMMER CORPORATION'~&~	~&~'100019 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46250'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ATA407'~&~	~&~'2'~&~	~&~'48A7ED7FBFB2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PLUMMER CORPORATION'~&~	~&~'100260 MAIN STREET'~&~	~&~'FLOOR 141P'~&~	~&~'INDIANAPOLIS,'~&~	~&~'IN'~&~	~&~'46250'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'T'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ATA407'~&~	~&~'3'~&~	~&~'48A7ED7FBFB3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PLUMMER CORPORATION'~&~	~&~'100261 MAIN STREET'~&~	~&~'FLOOR 142P'~&~	~&~'INDIANAPOLIS'~&~	~&~'IN'~&~	~&~'46250'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'ATA407'~&~	~&~'4'~&~	~&~'48A7ED7FC193FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'PLUMMER CORPORATION'~&~	~&~'100741 MAIN STREET'~&~	~&~'ROOM 386P'~&~	~&~'SAN DIEGO'~&~	~&~'CA'~&~	~&~'92110'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'AVA12979'~&~	~&~'1'~&~	~&~'48A7ED7FBF93FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WERTZ CORPORATION'~&~	~&~'100229 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS,'~&~	~&~'IN'~&~	~&~'46219'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'AVA12979'~&~	~&~'2'~&~	~&~'48A7ED7FC1B7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WERTZ CORPORATION'~&~	~&~'100777 MAIN STREET'~&~	~&~NULL~&~	~&~'MILPITAS'~&~	~&~'CA'~&~	~&~'95035'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAN10454'~&~	~&~'1'~&~	~&~'48A7ED7FBF6FFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ETHRIDGE BANK'~&~	~&~'100193 MAIN STREET'~&~	~&~'SUITE 109E'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60604'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAN10454'~&~	~&~'2'~&~	~&~'48A7ED7FBFD7FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ETHRIDGE BANK'~&~	~&~'100297 MAIN STREET'~&~	~&~NULL~&~	~&~'CHARLOTTE'~&~	~&~'NC'~&~	~&~'28255'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAN10454'~&~	~&~'3'~&~	~&~'48A7ED7FC131FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ETHRIDGE BANK'~&~	~&~'100643 MAIN STREET'~&~	~&~'FLOOR 332E'~&~	~&~'NEW YORK'~&~	~&~'NY'~&~	~&~'10017'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAN10454'~&~	~&~'4'~&~	~&~'48A7ED7FC153FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ETHRIDGE BANK'~&~	~&~'100677 MAIN STREET'~&~	~&~'SUITE 347E'~&~	~&~'HARTFORD'~&~	~&~'CT'~&~	~&~'06115'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAN10454'~&~	~&~'5'~&~	~&~'48A7ED7FC297FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ETHRIDGE BANK'~&~	~&~'101001 MAIN STREET'~&~	~&~'SUITE 512E'~&~	~&~'BOSTON'~&~	~&~'MA'~&~	~&~'02110'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAT19499'~&~	~&~'1'~&~	~&~'48A7ED7FC0CFFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BORN COMPANY'~&~	~&~'100545 MAIN STREET'~&~	~&~NULL~&~	~&~'BATESVILLE'~&~	~&~'IN'~&~	~&~'47006'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAT19499'~&~	~&~'2'~&~	~&~'48A7ED7FC1D0FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'BORN COMPANY'~&~	~&~'100802 MAIN STREET'~&~	~&~NULL~&~	~&~'BATESVILLE'~&~	~&~'IN'~&~	~&~'47006'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAX516'~&~	~&~'1'~&~	~&~'48A7ED7FBEC2FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HOULIHAN CORPORATION'~&~	~&~'100020 MAIN STREET'~&~	~&~NULL~&~	~&~'INDIANAPOLIS,'~&~	~&~'IN'~&~	~&~'46278'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAX516'~&~	~&~'424'~&~	~&~'48A7ED7FBEC3FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HOULIHAN CORPORATION'~&~	~&~'100021 MAIN STREET'~&~	~&~NULL~&~	~&~'ALBUQUERQUE'~&~	~&~'NM'~&~	~&~'87199-5010'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAX516'~&~	~&~'425'~&~	~&~'48A7ED7FBEC4FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HOULIHAN CORPORATION'~&~	~&~'100022 MAIN STREET'~&~	~&~NULL~&~	~&~'MCGAW PARK'~&~	~&~'IL'~&~	~&~'60085'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAX516'~&~	~&~'426'~&~	~&~'48A7ED7FBFD9FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HOULIHAN CORPORATION'~&~	~&~'100299 MAIN STREET'~&~	~&~NULL~&~	~&~'DEERFIELD'~&~	~&~'IL'~&~	~&~'60015'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAX516'~&~	~&~'427'~&~	~&~'48A7ED7FC029FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HOULIHAN CORPORATION'~&~	~&~'100379 MAIN STREET'~&~	~&~'SUITE 198H'~&~	~&~'DEERFIELD'~&~	~&~'IL'~&~	~&~'60015'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BAX516'~&~	~&~'428'~&~	~&~'48A7ED7FC064FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'HOULIHAN CORPORATION'~&~	~&~'100438 MAIN STREET'~&~	~&~NULL~&~	~&~'DEERFIELD'~&~	~&~'IL'~&~	~&~'60015'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BEA17416'~&~	~&~'1'~&~	~&~'48A7ED7FC019FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ANGUS COMPANY'~&~	~&~'100363 MAIN STREET'~&~	~&~'FLOOR 189A'~&~	~&~'NEW YORK'~&~	~&~'NY'~&~	~&~'10179'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BEA17416'~&~	~&~'2'~&~	~&~'48A7ED7FC165FC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'ANGUS COMPANY'~&~	~&~'100695 MAIN STREET'~&~	~&~'FLOOR 356A'~&~	~&~'NEW YORK'~&~	~&~'NY'~&~	~&~'10179'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'A'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BEA21378'~&~	~&~'1'~&~	~&~'48A7ED7FC1CDFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'WHITING CORPORATION'~&~	~&~'100799 MAIN STREET'~&~	~&~'SUITE 413W'~&~	~&~'CHICAGO'~&~	~&~'IL'~&~	~&~'60631'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'BEC17386'~&~	~&~'1'~&~	~&~'48A7ED7FC01EFC83E0404F8189D860FE'~&~	~&~'1'~&~	~&~'MINK COMPANY'~&~	~&~'100368 MAIN STREET'~&~	~&~NULL~&~	~&~'BROWNSBURG'~&~	~&~'IN'~&~	~&~'46112'~&~	~&~'US'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
