HEADER[~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~FNL_BILLED_IND::VARCHAR~&~	~&~CURR_LST_BILLED_DT::TIMESTAMP~&~	~&~PREV_LST_BILLED_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'1701'~&~	~&~'BL'~&~	~&~'4824709'~&~	~&~'49D358CCF0155F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1717'~&~	~&~'BL'~&~	~&~'4631402'~&~	~&~'49D358CCE9EF5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1717'~&~	~&~'BL'~&~	~&~'4824710'~&~	~&~'49D358CCF0165F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5335901264'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1947'~&~	~&~'BL'~&~	~&~'4631403'~&~	~&~'49D358CCE9F05F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1947'~&~	~&~'BL'~&~	~&~'4824711'~&~	~&~'49D358CCF0175F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1999'~&~	~&~'BL'~&~	~&~'4631404'~&~	~&~'49D358CCE9F15F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'1999'~&~	~&~'BL'~&~	~&~'4824712'~&~	~&~'49D358CCF0185F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2096'~&~	~&~'BL'~&~	~&~'4631405'~&~	~&~'49D358CCE9F25F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2096'~&~	~&~'BL'~&~	~&~'4824713'~&~	~&~'49D358CCF0195F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'6012204256'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2109'~&~	~&~'BL'~&~	~&~'4631409'~&~	~&~'49D358CCE9F35F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2109'~&~	~&~'BL'~&~	~&~'4824714'~&~	~&~'49D358CCF01A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2114'~&~	~&~'BL'~&~	~&~'4631410'~&~	~&~'49D358CCE9F45F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2114'~&~	~&~'BL'~&~	~&~'4824715'~&~	~&~'49D358CCF01B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4146202628'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2242'~&~	~&~'BL'~&~	~&~'4031425'~&~	~&~'49D358CCE9F55F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2242'~&~	~&~'BL'~&~	~&~'4824716'~&~	~&~'49D358CCF01C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4189500212'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2283'~&~	~&~'BL'~&~	~&~'4824717'~&~	~&~'49D358CCF01D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1736801902'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2283'~&~	~&~'IN'~&~	~&~'4684206'~&~	~&~'49D358CCE9F65F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2296'~&~	~&~'BL'~&~	~&~'4824718'~&~	~&~'49D358CCF01E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2296'~&~	~&~'IN'~&~	~&~'4894706'~&~	~&~'49D358CCE9F75F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2355'~&~	~&~'BL'~&~	~&~'1020087'~&~	~&~'49D358CCE9F85F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2355'~&~	~&~'BL'~&~	~&~'4824719'~&~	~&~'49D358CCF01F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2580507812'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2483'~&~	~&~'BL'~&~	~&~'1021887'~&~	~&~'49D358CCE9F95F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2483'~&~	~&~'BL'~&~	~&~'4824720'~&~	~&~'49D358CCF0205F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2491'~&~	~&~'BL'~&~	~&~'0211609'~&~	~&~'49D37F45E924BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2491'~&~	~&~'BL'~&~	~&~'4824721'~&~	~&~'49D358CCF0215F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5790902739'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2494'~&~	~&~'BL'~&~	~&~'0211801'~&~	~&~'49D37F45E925BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2494'~&~	~&~'BL'~&~	~&~'4824722'~&~	~&~'49D358CCF0225F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2622'~&~	~&~'BL'~&~	~&~'0211802'~&~	~&~'49D37F45E926BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2622'~&~	~&~'BL'~&~	~&~'4824723'~&~	~&~'49D358CCF0235F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2771'~&~	~&~'BL'~&~	~&~'0211803'~&~	~&~'49D37F45E927BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2771'~&~	~&~'BL'~&~	~&~'4824724'~&~	~&~'49D358CCF0245F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2806'~&~	~&~'BL'~&~	~&~'0211804'~&~	~&~'49D37F45E928BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2806'~&~	~&~'BL'~&~	~&~'4824725'~&~	~&~'49D358CCF0255F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2812'~&~	~&~'BL'~&~	~&~'0211805'~&~	~&~'49D37F45E929BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2812'~&~	~&~'BL'~&~	~&~'4824726'~&~	~&~'49D358CCF0265F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5366808694'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2813'~&~	~&~'BL'~&~	~&~'0211806'~&~	~&~'49D37F45E92ABF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2813'~&~	~&~'BL'~&~	~&~'4824727'~&~	~&~'49D358CCF0275F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2823'~&~	~&~'BL'~&~	~&~'0211807'~&~	~&~'49D37F45E92BBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2823'~&~	~&~'BL'~&~	~&~'4824728'~&~	~&~'49D358CCF0285F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3229901916'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2940'~&~	~&~'BL'~&~	~&~'0211808'~&~	~&~'49D37F45E92CBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2940'~&~	~&~'BL'~&~	~&~'4824729'~&~	~&~'49D358CCF0295F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'5334003983'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2993'~&~	~&~'BL'~&~	~&~'0211809'~&~	~&~'49D37F45E92DBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2993'~&~	~&~'BL'~&~	~&~'4824730'~&~	~&~'49D358CCF02A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3032'~&~	~&~'BL'~&~	~&~'0211201'~&~	~&~'49D37F45E92EBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3032'~&~	~&~'BL'~&~	~&~'4824731'~&~	~&~'49D358CCF02B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3069'~&~	~&~'BL'~&~	~&~'0211202'~&~	~&~'49D37F45E92FBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3069'~&~	~&~'BL'~&~	~&~'4824732'~&~	~&~'49D358CCF02C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2341000360'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3090'~&~	~&~'BL'~&~	~&~'0211203'~&~	~&~'49D37F45E930BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3090'~&~	~&~'BL'~&~	~&~'4824733'~&~	~&~'49D358CCF02D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3098'~&~	~&~'BL'~&~	~&~'0211204'~&~	~&~'49D37F45E931BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3098'~&~	~&~'BL'~&~	~&~'4824734'~&~	~&~'49D358CCF02E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3135'~&~	~&~'BL'~&~	~&~'0211205'~&~	~&~'49D37F45E932BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3135'~&~	~&~'BL'~&~	~&~'4824735'~&~	~&~'49D358CCF02F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1335003222'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3155'~&~	~&~'BL'~&~	~&~'0211206'~&~	~&~'49D37F45E933BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3155'~&~	~&~'BL'~&~	~&~'4824736'~&~	~&~'49D358CCF0305F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3193'~&~	~&~'BL'~&~	~&~'0211207'~&~	~&~'49D37F45E934BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3193'~&~	~&~'BL'~&~	~&~'4824737'~&~	~&~'49D358CCF0315F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1308508136'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3210'~&~	~&~'BL'~&~	~&~'0211208'~&~	~&~'49D37F45E935BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3210'~&~	~&~'BL'~&~	~&~'4824738'~&~	~&~'49D358CCF0325F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3334505644'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3211'~&~	~&~'BL'~&~	~&~'0211209'~&~	~&~'49D37F45E936BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3211'~&~	~&~'BL'~&~	~&~'4824739'~&~	~&~'49D358CCF0335F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3301'~&~	~&~'BL'~&~	~&~'0211401'~&~	~&~'49D37F45E937BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3301'~&~	~&~'BL'~&~	~&~'4824740'~&~	~&~'49D358CCF0345F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3315'~&~	~&~'BL'~&~	~&~'0211402'~&~	~&~'49D37F45E938BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3315'~&~	~&~'BL'~&~	~&~'4824741'~&~	~&~'49D358CCF0355F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3333'~&~	~&~'BL'~&~	~&~'0211403'~&~	~&~'49D37F45E939BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3333'~&~	~&~'BL'~&~	~&~'4824742'~&~	~&~'49D358CCF0365F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4542806317'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3423'~&~	~&~'BL'~&~	~&~'0211404'~&~	~&~'49D37F45E93ABF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3423'~&~	~&~'BL'~&~	~&~'4824743'~&~	~&~'49D358CCF0375F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3434'~&~	~&~'BL'~&~	~&~'0211405'~&~	~&~'49D37F45E93BBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3434'~&~	~&~'BL'~&~	~&~'4824744'~&~	~&~'49D358CCF0385F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3573'~&~	~&~'BL'~&~	~&~'0211406'~&~	~&~'49D37F45E93CBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3573'~&~	~&~'BL'~&~	~&~'4824745'~&~	~&~'49D358CCF0395F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3600'~&~	~&~'BL'~&~	~&~'0211407'~&~	~&~'49D37F45E93DBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3600'~&~	~&~'BL'~&~	~&~'4824747'~&~	~&~'49D358CCF03A5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3702'~&~	~&~'BL'~&~	~&~'0211408'~&~	~&~'49D37F45E93EBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3702'~&~	~&~'BL'~&~	~&~'4824748'~&~	~&~'49D358CCF03B5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'1959008511'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3726'~&~	~&~'BL'~&~	~&~'0211409'~&~	~&~'49D37F45E93FBF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3726'~&~	~&~'BL'~&~	~&~'4824749'~&~	~&~'49D358CCF03C5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3746'~&~	~&~'BL'~&~	~&~'0211601'~&~	~&~'49D37F45E940BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3746'~&~	~&~'BL'~&~	~&~'4824750'~&~	~&~'49D358CCF03D5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2580507812'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3777'~&~	~&~'BL'~&~	~&~'0211602'~&~	~&~'49D37F45E941BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3777'~&~	~&~'BL'~&~	~&~'4824751'~&~	~&~'49D358CCF03E5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'4965407189'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3797'~&~	~&~'BL'~&~	~&~'0211603'~&~	~&~'49D37F45E942BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3797'~&~	~&~'BL'~&~	~&~'4824752'~&~	~&~'49D358CCF03F5F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'2553103572'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3824'~&~	~&~'BL'~&~	~&~'0211604'~&~	~&~'49D37F45E943BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3824'~&~	~&~'BL'~&~	~&~'4824753'~&~	~&~'49D358CCF0405F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3098006714'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3827'~&~	~&~'BL'~&~	~&~'0211605'~&~	~&~'49D37F45E944BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3827'~&~	~&~'BL'~&~	~&~'4824754'~&~	~&~'49D358CCF0415F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3859'~&~	~&~'BL'~&~	~&~'0211606'~&~	~&~'49D37F45E945BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3859'~&~	~&~'BL'~&~	~&~'4824755'~&~	~&~'49D358CCF0425F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3889504703'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3868'~&~	~&~'BL'~&~	~&~'0211607'~&~	~&~'49D37F45E946BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3868'~&~	~&~'BL'~&~	~&~'4824756'~&~	~&~'49D358CCF0435F7AE0404F8189D8263A'~&~	~&~'1'~&~	~&~'3012703100'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'3874'~&~	~&~'BL'~&~	~&~'0211608'~&~	~&~'49D37F45E947BF9FE0404F8189D82886'~&~	~&~'1'~&~	~&~'3880605325'~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
