HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CGAWD_PRM_ORG_IND::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4649'~&~	~&~'12E3D852EC7A9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4754'~&~	~&~'12E3D852EC7B9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4776'~&~	~&~'12E3D852EC7C9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4783'~&~	~&~'12E3D852EC7D9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4790'~&~	~&~'12E3D852EC7E9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4817'~&~	~&~'12E3D852EC7F9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4925'~&~	~&~'12E3D852EC809D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5037'~&~	~&~'12E3D852EC819D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5082'~&~	~&~'12E3D852EC829D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5099'~&~	~&~'12E3D852EC839D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5151'~&~	~&~'12E3D852EC849D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5176'~&~	~&~'12E3D852EC859D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5177'~&~	~&~'12E3D852EC869D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5327'~&~	~&~'12E3D852EC879D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5375'~&~	~&~'12E3D852EC889D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5411'~&~	~&~'12E3D852EC899D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5491'~&~	~&~'12E3D852EC8A9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5523'~&~	~&~'12E3D852EC8B9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5541'~&~	~&~'12E3D852EC8C9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5604'~&~	~&~'12E3D852EC8D9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5723'~&~	~&~'12E3D852EC8E9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5809'~&~	~&~'12E3D852EC8F9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5823'~&~	~&~'12E3D852EC909D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5824'~&~	~&~'12E3D852EC919D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5842'~&~	~&~'12E3D852EC929D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5870'~&~	~&~'12E3D852EC939D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5935'~&~	~&~'12E3D852EC949D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5956'~&~	~&~'12E3D852EC959D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5982'~&~	~&~'12E3D852EC969D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5990'~&~	~&~'12E3D852EC979D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6016'~&~	~&~'12E3D852EC989D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6025'~&~	~&~'12E3D852EC999D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6122'~&~	~&~'12E3D852EC9A9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6183'~&~	~&~'12E3D852EC9B9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6214'~&~	~&~'12E3D852EC9C9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6216'~&~	~&~'12E3D852EC9D9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6228'~&~	~&~'12E3D852EC9E9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6334'~&~	~&~'12E3D852EC9F9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6343'~&~	~&~'12E3D852ECA09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6357'~&~	~&~'12E3D852ECA19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6385'~&~	~&~'12E3D852ECA29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6411'~&~	~&~'12E3D852ECA39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6430'~&~	~&~'12E3D852ECA49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6466'~&~	~&~'12E3D852ECA59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6468'~&~	~&~'12E3D852ECA69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6485'~&~	~&~'12E3D852ECA79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6525'~&~	~&~'12E3D852ECA89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6540'~&~	~&~'12E3D852ECA99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6541'~&~	~&~'12E3D852ECAA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6579'~&~	~&~'12E3D852ECAB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6639'~&~	~&~'12E3D852ECAC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6640'~&~	~&~'12E3D852ECAD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6669'~&~	~&~'12E3D852ECAE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6849'~&~	~&~'12E3D852ECAF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6853'~&~	~&~'12E3D852ECB09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6857'~&~	~&~'12E3D852ECB19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6945'~&~	~&~'12E3D852ECB29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6954'~&~	~&~'12E3D852ECB39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7009'~&~	~&~'12E3D852ECB49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7128'~&~	~&~'12E3D852ECB59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7181'~&~	~&~'12E3D852ECB69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7255'~&~	~&~'12E3D852ECB79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7256'~&~	~&~'12E3D852ECB89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7296'~&~	~&~'12E3D852ECB99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7324'~&~	~&~'12E3D852ECBA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7338'~&~	~&~'12E3D852ECBB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7350'~&~	~&~'12E3D852ECBC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7585'~&~	~&~'12E3D852ECBD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7603'~&~	~&~'12E3D852ECBE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7622'~&~	~&~'12E3D852ECBF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7835'~&~	~&~'12E3D852ECC09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7844'~&~	~&~'12E3D852ECC19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7870'~&~	~&~'12E3D852ECC29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7896'~&~	~&~'12E3D852ECC39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7920'~&~	~&~'12E3D852ECC49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7963'~&~	~&~'12E3D852ECC59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8004'~&~	~&~'12E3D852ECC69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8014'~&~	~&~'12E3D852ECC79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8017'~&~	~&~'12E3D852ECC89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8035'~&~	~&~'12E3D852ECC99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8063'~&~	~&~'12E3D852ECCA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8176'~&~	~&~'12E3D852ECCB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8214'~&~	~&~'12E3D852ECCC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8261'~&~	~&~'12E3D852ECCD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8370'~&~	~&~'12E3D852ECCE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8394'~&~	~&~'12E3D852ECCF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8561'~&~	~&~'12E3D852ECD09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8607'~&~	~&~'12E3D852ECD19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8635'~&~	~&~'12E3D852ECD29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8797'~&~	~&~'12E3D852ECD39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8829'~&~	~&~'12E3D852ECD49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8884'~&~	~&~'12E3D852ECD59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8974'~&~	~&~'12E3D852ECD69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8980'~&~	~&~'12E3D852ECD79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9027'~&~	~&~'12E3D852ECD89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9041'~&~	~&~'12E3D852ECD99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9046'~&~	~&~'12E3D852ECDA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9065'~&~	~&~'12E3D852ECDB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9070'~&~	~&~'12E3D852ECDC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9073'~&~	~&~'12E3D852ECDD9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9191'~&~	~&~'12E3D852ECDE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9194'~&~	~&~'12E3D852ECDF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9373'~&~	~&~'12E3D852ECE09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9444'~&~	~&~'12E3D852ECE19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9492'~&~	~&~'12E3D852ECE29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9564'~&~	~&~'12E3D852ECE39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9591'~&~	~&~'12E3D852ECE49D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9607'~&~	~&~'12E3D852ECE59D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9627'~&~	~&~'12E3D852ECE69D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9636'~&~	~&~'12E3D852ECE79D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9653'~&~	~&~'12E3D852ECE89D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9661'~&~	~&~'12E3D852ECE99D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9709'~&~	~&~'12E3D852ECEA9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9746'~&~	~&~'12E3D852ECEB9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9747'~&~	~&~'12E3D852ECEC9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9820'~&~	~&~'12E3D852ECED9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9886'~&~	~&~'12E3D852ECEE9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9931'~&~	~&~'12E3D852ECEF9D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9935'~&~	~&~'12E3D852ECF09D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9958'~&~	~&~'12E3D852ECF19D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9967'~&~	~&~'12E3D852ECF29D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'10006'~&~	~&~'12E3D852ECF39D14E043814FD8819D14'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
