HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~CGPRPSL_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CGPRPSL_PRMORG_IND::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4487'~&~	~&~'12BF1921039A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4649'~&~	~&~'12BF1921039B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4754'~&~	~&~'12BF1921039C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4776'~&~	~&~'12BF1921039D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4783'~&~	~&~'12BF1921039E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4790'~&~	~&~'12BF1921039F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4817'~&~	~&~'12BF192103A09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'4925'~&~	~&~'12BF192103A19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5037'~&~	~&~'12BF192103A29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5082'~&~	~&~'12BF192103A39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5099'~&~	~&~'12BF192103A49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5151'~&~	~&~'12BF192103A59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5176'~&~	~&~'12BF192103A69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5177'~&~	~&~'12BF192103A79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5327'~&~	~&~'12BF192103A89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5375'~&~	~&~'12BF192103A99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5411'~&~	~&~'12BF192103AA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5491'~&~	~&~'12BF192103AB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5523'~&~	~&~'12BF192103AC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5541'~&~	~&~'12BF192103AD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5604'~&~	~&~'12BF192103AE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5723'~&~	~&~'12BF192103AF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5809'~&~	~&~'12BF192103B09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5823'~&~	~&~'12BF192103B19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5824'~&~	~&~'12BF192103B29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5842'~&~	~&~'12BF192103B39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5870'~&~	~&~'12BF192103B49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5935'~&~	~&~'12BF192103B59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5956'~&~	~&~'12BF192103B69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5982'~&~	~&~'12BF192103B79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'5990'~&~	~&~'12BF192103B89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6016'~&~	~&~'12BF192103B99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6025'~&~	~&~'12BF192103BA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6122'~&~	~&~'12BF192103BB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6183'~&~	~&~'12BF192103BC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6214'~&~	~&~'12BF192103BD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6216'~&~	~&~'12BF192103BE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6228'~&~	~&~'12BF192103BF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6334'~&~	~&~'12BF192103C09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6343'~&~	~&~'12BF192103C19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6357'~&~	~&~'12BF192103C29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6385'~&~	~&~'12BF192103C39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6411'~&~	~&~'12BF192103C49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6430'~&~	~&~'12BF192103C59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6466'~&~	~&~'12BF192103C69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6468'~&~	~&~'12BF192103C79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6485'~&~	~&~'12BF192103C89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6525'~&~	~&~'12BF192103C99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6540'~&~	~&~'12BF192103CA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6541'~&~	~&~'12BF192103CB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6579'~&~	~&~'12BF192103CC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6639'~&~	~&~'12BF192103CD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6640'~&~	~&~'12BF192103CE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6669'~&~	~&~'12BF192103CF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6849'~&~	~&~'12BF192103D09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6853'~&~	~&~'12BF192103D19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6857'~&~	~&~'12BF192103D29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6945'~&~	~&~'12BF192103D39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'6954'~&~	~&~'12BF192103D49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7009'~&~	~&~'12BF192103D59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7128'~&~	~&~'12BF192103D69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7181'~&~	~&~'12BF192103D79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7255'~&~	~&~'12BF192103D89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7256'~&~	~&~'12BF192103D99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7296'~&~	~&~'12BF192103DA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7324'~&~	~&~'12BF192103DB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7338'~&~	~&~'12BF192103DC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7350'~&~	~&~'12BF192103DD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7585'~&~	~&~'12BF192103DE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7603'~&~	~&~'12BF192103DF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7622'~&~	~&~'12BF192103E09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7835'~&~	~&~'12BF192103E19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7844'~&~	~&~'12BF192103E29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7870'~&~	~&~'12BF192103E39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7896'~&~	~&~'12BF192103E49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7920'~&~	~&~'12BF192103E59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'7963'~&~	~&~'12BF192103E69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8004'~&~	~&~'12BF192103E79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8014'~&~	~&~'12BF192103E89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8017'~&~	~&~'12BF192103E99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8035'~&~	~&~'12BF192103EA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8176'~&~	~&~'12BF192103EB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8214'~&~	~&~'12BF192103EC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8261'~&~	~&~'12BF192103ED9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8370'~&~	~&~'12BF192103EE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8394'~&~	~&~'12BF192103EF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8561'~&~	~&~'12BF192103F09D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8607'~&~	~&~'12BF192103F19D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8635'~&~	~&~'12BF192103F29D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8797'~&~	~&~'12BF192103F39D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8829'~&~	~&~'12BF192103F49D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8884'~&~	~&~'12BF192103F59D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8974'~&~	~&~'12BF192103F69D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'8980'~&~	~&~'12BF192103F79D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9027'~&~	~&~'12BF192103F89D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9041'~&~	~&~'12BF192103F99D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9046'~&~	~&~'12BF192103FA9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9065'~&~	~&~'12BF192103FB9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9070'~&~	~&~'12BF192103FC9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9073'~&~	~&~'12BF192103FD9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9191'~&~	~&~'12BF192103FE9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9194'~&~	~&~'12BF192103FF9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9373'~&~	~&~'12BF192104009D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9444'~&~	~&~'12BF192104019D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9492'~&~	~&~'12BF192104029D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9564'~&~	~&~'12BF192104039D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9591'~&~	~&~'12BF192104049D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9607'~&~	~&~'12BF192104059D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9627'~&~	~&~'12BF192104069D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9636'~&~	~&~'12BF192104079D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9653'~&~	~&~'12BF192104089D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9661'~&~	~&~'12BF192104099D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9709'~&~	~&~'12BF1921040A9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9746'~&~	~&~'12BF1921040B9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9747'~&~	~&~'12BF1921040C9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9820'~&~	~&~'12BF1921040D9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9886'~&~	~&~'12BF1921040E9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9931'~&~	~&~'12BF1921040F9D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9935'~&~	~&~'12BF192104109D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9958'~&~	~&~'12BF192104119D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'9967'~&~	~&~'12BF192104129D6CE043814FD8819D6C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~]RECORD
